Segment_ID,DateTime,Segment_VAD_Emotion
82,2012-01-07 05:56:03+00:00,"{""valence"": 0.611030200501253, ""arousal"": 0.47297213868003346, ""dominance"": 0.5110957811194654, ""emotion"": [0.010526315789473684, 0.021052631578947368, 0.09912280701754386, 0.1399749373433584, 0.045614035087719294, 0.01804511278195489, 0.08558897243107769, 0.03684210526315789]}"
83,2012-01-10 05:36:03+00:00,"{""valence"": 0.579763605442177, ""arousal"": 0.45264455782312923, ""dominance"": 0.5016481292517007, ""emotion"": [0.05068027210884353, 0.056632653061224496, 0.10663265306122448, 0.08945578231292516, 0.07448979591836734, 0.07448979591836734, 0.10068027210884353, 0.03877551020408164]}"
84,2012-01-15 22:21:03+00:00,"{""valence"": 0.5905087962962963, ""arousal"": 0.45080958994709, ""dominance"": 0.5241002645502646, ""emotion"": [0.02976190476190476, 0.046957671957671955, 0.07275132275132275, 0.057870370370370364, 0.009259259259259259, 0.04497354497354497, 0.08763227513227513, 0.01488095238095238]}"
85,2012-01-18 16:09:14+00:00,"{""valence"": 0.6468003968253968, ""arousal"": 0.45331574074074077, ""dominance"": 0.5137801851851852, ""emotion"": [0.00972222222222222, 0.01944444444444444, 0.05845238095238095, 0.029563492063492063, 0.02513227513227513, 0.017037037037037035, 0.05461640211640211, 0.020555555555555556]}"
86,2012-01-26 19:42:31+00:00,"{""valence"": 0.5575899553571428, ""arousal"": 0.4827724702380953, ""dominance"": 0.4573694196428571, ""emotion"": [0.10416666666666666, 0.0828125, 0.07723214285714286, 0.10811011904761905, 0.07142857142857142, 0.09583333333333333, 0.07410714285714284, 0.03125]}"
87,2012-02-02 14:35:13+00:00,"{""valence"": 0.6138683940242764, ""arousal"": 0.4886550653594771, ""dominance"": 0.5036006535947711, ""emotion"": [0.03104575163398693, 0.055882352941176466, 0.13585434173669467, 0.1257936507936508, 0.007352941176470588, 0.028594771241830064, 0.190359477124183, 0.04656862745098039]}"
88,2012-02-06 02:58:04+00:00,"{""valence"": 0.6379351686507937, ""arousal"": 0.4580992559523808, ""dominance"": 0.5222145833333335, ""emotion"": [0.021006944444444446, 0.009722222222222222, 0.0515625, 0.028125, 0.017708333333333333, 0.014930555555555555, 0.07500000000000001, 0.03328373015873016]}"
89,2012-02-22 23:04:20+00:00,"{""valence"": 0.5376558333333332, ""arousal"": 0.4535946428571428, ""dominance"": 0.4843171428571428, ""emotion"": [0.016666666666666666, 0.029166666666666664, 0.13428571428571429, 0.046309523809523814, 0.0, 0.07845238095238095, 0.10345238095238093, 0.026666666666666665]}"
90,2012-03-05 15:23:49+00:00,"{""valence"": 0.6437964969896005, ""arousal"": 0.4840126026272578, ""dominance"": 0.5393183634373291, ""emotion"": [0.02216748768472906, 0.030788177339901475, 0.0782567049808429, 0.04965790914066776, 0.03132183908045977, 0.02536945812807882, 0.0907088122605364, 0.0049261083743842365]}"
91,2012-03-15 21:05:16+00:00,"{""valence"": 0.6161954365079364, ""arousal"": 0.4873307539682538, ""dominance"": 0.5426017857142857, ""emotion"": [0.07430555555555556, 0.05833333333333333, 0.03759920634920635, 0.014285714285714285, 0.0, 0.08263888888888889, 0.052876984126984126, 0.013888888888888888]}"
92,2012-03-22 22:31:19+00:00,"{""valence"": 0.6131379551820728, ""arousal"": 0.48613809523809537, ""dominance"": 0.49803753501400555, ""emotion"": [0.05294117647058823, 0.05, 0.06834733893557424, 0.05952380952380952, 0.023109243697478993, 0.09019607843137255, 0.04271708683473389, 0.026470588235294117]}"
93,2012-03-27 03:00:16+00:00,"{""valence"": 0.6431370370370372, ""arousal"": 0.477888492063492, ""dominance"": 0.555616798941799, ""emotion"": [0.026984126984126985, 0.026984126984126985, 0.12830687830687829, 0.1394179894179894, 0.06997354497354497, 0.056216931216931214, 0.11164021164021164, 0.03492063492063492]}"
94,2012-04-03 14:35:05+00:00,"{""valence"": 0.6159185317460316, ""arousal"": 0.4600312698412698, ""dominance"": 0.49879315476190483, ""emotion"": [0.04916666666666666, 0.04916666666666666, 0.054146825396825395, 0.07964285714285714, 0.012698412698412698, 0.04666666666666667, 0.035198412698412694, 0.03777777777777778]}"
95,2012-04-08 22:24:41+00:00,"{""valence"": 0.5640591896407685, ""arousal"": 0.46120969089390146, ""dominance"": 0.5116609440267336, ""emotion"": [0.09269005847953216, 0.07163742690058479, 0.06700083542188805, 0.07339181286549708, 0.0, 0.05555555555555556, 0.0606516290726817, 0.07076023391812865]}"
96,2012-04-11 18:17:29+00:00,"{""valence"": 0.6284429653679653, ""arousal"": 0.44090628707712043, ""dominance"": 0.5080825156325156, ""emotion"": [0.0218294051627385, 0.026879910213243544, 0.021825396825396824, 0.058423520923520926, 0.059283309283309285, 0.054320987654320994, 0.06726591309924643, 0.02048260381593715]}"
97,2012-04-18 14:03:54+00:00,"{""valence"": 0.618489111111111, ""arousal"": 0.4429842222222223, ""dominance"": 0.49448711111111116, ""emotion"": [0.015555555555555553, 0.028888888888888888, 0.06666666666666667, 0.09666666666666666, 0.07666666666666667, 0.028888888888888884, 0.06666666666666667, 0.058888888888888886]}"
98,2012-04-24 11:45:59+00:00,"{""valence"": 0.5932352240896359, ""arousal"": 0.43343242296918766, ""dominance"": 0.4930458683473389, ""emotion"": [0.011764705882352941, 0.03137254901960784, 0.1334033613445378, 0.15637254901960784, 0.026960784313725488, 0.011764705882352941, 0.05637254901960784, 0.021568627450980395]}"
99,2012-05-02 18:17:21+00:00,"{""valence"": 0.6053064058956916, ""arousal"": 0.4691617630385487, ""dominance"": 0.5090562641723355, ""emotion"": [0.04404761904761905, 0.05357142857142857, 0.062188208616780045, 0.14421768707482993, 0.036394557823129246, 0.09761904761904762, 0.06445578231292518, 0.03214285714285715]}"
100,2012-05-08 13:38:30+00:00,"{""valence"": 0.598278373015873, ""arousal"": 0.4399650132275132, ""dominance"": 0.5067364748677248, ""emotion"": [0.041666666666666664, 0.0, 0.045535714285714284, 0.02470238095238095, 0.014285714285714285, 0.025694444444444447, 0.005952380952380952, 0.013888888888888888]}"
101,2012-05-22 03:30:15+00:00,"{""valence"": 0.5611481092436974, ""arousal"": 0.502087675070028, ""dominance"": 0.47528389355742306, ""emotion"": [0.09607843137254901, 0.09901960784313725, 0.16176470588235295, 0.1319327731092437, 0.030882352941176472, 0.18382352941176472, 0.09558823529411764, 0.0857843137254902]}"
102,2012-06-01 13:44:49+00:00,"{""valence"": 0.5976597308488613, ""arousal"": 0.5020807453416148, ""dominance"": 0.4793830572808834, ""emotion"": [0.0608695652173913, 0.05217391304347826, 0.0678743961352657, 0.04468599033816425, 0.059178743961352656, 0.057004830917874394, 0.07004830917874397, 0.021739130434782608]}"
103,2012-06-12 03:29:16+00:00,"{""valence"": 0.6213458049886621, ""arousal"": 0.472472335600907, ""dominance"": 0.527405498866213, ""emotion"": [0.07142857142857142, 0.023809523809523808, 0.07023809523809524, 0.07261904761904762, 0.054761904761904755, 0.0873015873015873, 0.06865079365079366, 0.07142857142857142]}"
104,2012-06-20 20:05:21+00:00,"{""valence"": 0.5621984436198723, ""arousal"": 0.4527247680890539, ""dominance"": 0.48659689754689756, ""emotion"": [0.05442176870748299, 0.06632653061224489, 0.0948258091115234, 0.11774891774891774, 0.05442176870748299, 0.07585034013605442, 0.09992784992784993, 0.0]}"
105,2012-06-23 04:18:46+00:00,"{""valence"": 0.6307457792207792, ""arousal"": 0.44044805194805187, ""dominance"": 0.48586569264069274, ""emotion"": [0.011363636363636364, 0.06742424242424243, 0.07878787878787878, 0.03939393939393939, 0.016666666666666666, 0.026515151515151512, 0.09242424242424242, 0.011363636363636364]}"
106,2012-07-12 18:56:29+00:00,"{""valence"": 0.5843565759637188, ""arousal"": 0.42221870748299317, ""dominance"": 0.4573837868480725, ""emotion"": [0.05714285714285714, 0.011904761904761904, 0.08299319727891157, 0.07346938775510203, 0.05600907029478458, 0.011904761904761904, 0.0655328798185941, 0.04251700680272109]}"
107,2012-07-21 23:26:20+00:00,"{""valence"": 0.6000308333333334, ""arousal"": 0.4269775, ""dominance"": 0.4996441666666668, ""emotion"": [0.01, 0.030000000000000006, 0.12, 0.09083333333333332, 0.06, 0.034999999999999996, 0.0725, 0.0]}"
108,2012-08-01 22:08:18+00:00,"{""valence"": 0.6870313725490195, ""arousal"": 0.4413539215686275, ""dominance"": 0.5294735294117646, ""emotion"": [0.014705882352941176, 0.058823529411764705, 0.20588235294117646, 0.055882352941176466, 0.04411764705882353, 0.04411764705882353, 0.08823529411764706, 0.0]}"
109,2012-08-11 12:34:54+00:00,"{""valence"": 0.6449456140350878, ""arousal"": 0.4709508771929824, ""dominance"": 0.5729122807017544, ""emotion"": [0.02368421052631579, 0.02368421052631579, 0.06491228070175438, 0.03859649122807018, 0.01929824561403509, 0.049999999999999996, 0.049999999999999996, 0.013157894736842105]}"
110,2012-08-17 00:36:58+00:00,"{""valence"": 0.5877301587301587, ""arousal"": 0.4541724867724868, ""dominance"": 0.4879529100529101, ""emotion"": [0.01904761904761905, 0.06587301587301587, 0.08756613756613757, 0.1021164021164021, 0.026984126984126985, 0.056084656084656084, 0.07883597883597883, 0.022222222222222223]}"
111,2012-08-24 20:58:57+00:00,"{""valence"": 0.6327977430555555, ""arousal"": 0.43087135416666666, ""dominance"": 0.48276979166666667, ""emotion"": [0.015625, 0.046875, 0.1107638888888889, 0.06684027777777778, 0.052083333333333336, 0.059375, 0.1267361111111111, 0.053125]}"
112,2012-08-28 20:38:39+00:00,"{""valence"": 0.6550663580246915, ""arousal"": 0.4222869929453263, ""dominance"": 0.49279770723104055, ""emotion"": [0.03981481481481482, 0.019444444444444445, 0.08333333333333333, 0.08077601410934743, 0.05987654320987654, 0.04444444444444444, 0.06728395061728394, 0.03333333333333333]}"
113,2012-09-04 05:21:32+00:00,"{""valence"": 0.6240049175970229, ""arousal"": 0.48249960127591696, ""dominance"": 0.5362187666135035, ""emotion"": [0.030701754385964907, 0.05263157894736842, 0.06406166932482722, 0.09037745879851143, 0.022727272727272728, 0.061403508771929814, 0.05236576289207868, 0.017543859649122806]}"
114,2012-09-07 20:13:50+00:00,"{""valence"": 0.61026875, ""arousal"": 0.4851879464285713, ""dominance"": 0.5265443452380953, ""emotion"": [0.050595238095238096, 0.055803571428571425, 0.14642857142857144, 0.19702380952380952, 0.016666666666666666, 0.055803571428571425, 0.10327380952380952, 0.040178571428571425]}"
115,2012-09-10 16:39:21+00:00,"{""valence"": 0.6345502645502645, ""arousal"": 0.49353333333333327, ""dominance"": 0.5785116402116403, ""emotion"": [0.05396825396825397, 0.03915343915343915, 0.10052910052910052, 0.18544973544973545, 0.0835978835978836, 0.03333333333333333, 0.10052910052910051, 0.0]}"
116,2012-09-14 23:35:36+00:00,"{""valence"": 0.6379566666666668, ""arousal"": 0.4634, ""dominance"": 0.5291877777777777, ""emotion"": [0.03888888888888888, 0.027777777777777776, 0.04444444444444444, 0.12444444444444444, 0.016666666666666666, 0.027777777777777776, 0.04666666666666666, 0.05777777777777778]}"
117,2012-09-17 14:25:17+00:00,"{""valence"": 0.6040839285714286, ""arousal"": 0.491059880952381, ""dominance"": 0.4926688095238094, ""emotion"": [0.05, 0.0375, 0.09964285714285714, 0.0913095238095238, 0.09797619047619047, 0.0875, 0.09964285714285714, 0.0]}"
118,2012-09-22 21:49:25+00:00,"{""valence"": 0.642271794871795, ""arousal"": 0.4447064102564102, ""dominance"": 0.49743846153846144, ""emotion"": [0.02564102564102564, 0.05128205128205128, 0.24615384615384614, 0.17564102564102563, 0.13076923076923078, 0.0705128205128205, 0.18205128205128204, 0.0641025641025641]}"
119,2012-09-23 04:46:10+00:00,"{""valence"": 0.6269593750000001, ""arousal"": 0.48290312500000004, ""dominance"": 0.5494895833333334, ""emotion"": [0.046875, 0.078125, 0.10416666666666666, 0.11979166666666666, 0.046875, 0.0625, 0.109375, 0.026041666666666664]}"
120,2012-09-27 14:22:12+00:00,"{""valence"": 0.6383940476190476, ""arousal"": 0.4828713844797179, ""dominance"": 0.5277665343915343, ""emotion"": [0.03880070546737213, 0.05555555555555555, 0.1144179894179894, 0.1427248677248677, 0.0900352733686067, 0.03395061728395062, 0.1607142857142857, 0.023368606701940034]}"
121,2012-10-02 22:29:03+00:00,"{""valence"": 0.6094609722222224, ""arousal"": 0.4093978571428571, ""dominance"": 0.4961585317460317, ""emotion"": [0.008333333333333333, 0.03214285714285714, 0.04958333333333333, 0.057222222222222216, 0.00625, 0.012698412698412698, 0.032916666666666664, 0.030833333333333334]}"
122,2012-10-06 16:31:00+00:00,"{""valence"": 0.6281746031746032, ""arousal"": 0.4544212698412699, ""dominance"": 0.4972236507936508, ""emotion"": [0.07666666666666666, 0.11444444444444443, 0.24666666666666667, 0.19111111111111112, 0.18333333333333332, 0.06777777777777778, 0.2111111111111111, 0.03777777777777778]}"
123,2012-10-06 19:29:41+00:00,"{""valence"": 0.6179351851851852, ""arousal"": 0.44638148148148155, ""dominance"": 0.5380712962962965, ""emotion"": [0.02962962962962963, 0.02962962962962963, 0.19814814814814816, 0.13148148148148145, 0.0, 0.0574074074074074, 0.036111111111111115, 0.032407407407407406]}"
124,2012-10-13 23:30:14+00:00,"{""valence"": 0.57956854657688, ""arousal"": 0.5210305555555556, ""dominance"": 0.5548596801346801, ""emotion"": [0.11843434343434343, 0.15084175084175083, 0.09949494949494948, 0.09239618406285072, 0.041666666666666664, 0.10917508417508417, 0.10566778900112234, 0.05277777777777778]}"
125,2012-10-17 01:22:27+00:00,"{""valence"": 0.6592929487179487, ""arousal"": 0.47385192307692303, ""dominance"": 0.6059782051282052, ""emotion"": [0.09935897435897435, 0.07692307692307693, 0.12948717948717947, 0.041025641025641026, 0.05064102564102564, 0.0737179487179487, 0.08525641025641024, 0.08653846153846154]}"
126,2012-10-17 02:44:37+00:00,"{""valence"": 0.6141567460317462, ""arousal"": 0.4613830687830689, ""dominance"": 0.5404890211640212, ""emotion"": [0.05423280423280423, 0.03571428571428571, 0.07962962962962963, 0.08386243386243386, 0.0, 0.0, 0.08849206349206348, 0.013888888888888888]}"
127,2012-10-19 16:37:10+00:00,"{""valence"": 0.5442401960784313, ""arousal"": 0.5298078431372549, ""dominance"": 0.5314147058823528, ""emotion"": [0.10294117647058823, 0.1803921568627451, 0.04411764705882353, 0.10490196078431373, 0.00980392156862745, 0.13137254901960785, 0.09803921568627451, 0.034313725490196074]}"
128,2012-10-27 18:01:38+00:00,"{""valence"": 0.5478398148148149, ""arousal"": 0.4915462962962963, ""dominance"": 0.4814777777777777, ""emotion"": [0.09722222222222222, 0.1111111111111111, 0.05555555555555555, 0.10833333333333334, 0.027777777777777776, 0.05648148148148148, 0.05555555555555555, 0.07129629629629629]}"
129,2012-10-28 03:36:11+00:00,"{""valence"": 0.6037943452380952, ""arousal"": 0.4834408928571429, ""dominance"": 0.5664600595238096, ""emotion"": [0.042142857142857135, 0.014583333333333332, 0.025, 0.08220238095238094, 0.03214285714285714, 0.016666666666666666, 0.023809523809523808, 0.007142857142857143]}"
130,2012-10-30 01:29:34+00:00,"{""valence"": 0.5743937038451743, ""arousal"": 0.46091985612426783, ""dominance"": 0.5112768016297429, ""emotion"": [0.005347593582887701, 0.010695187165775402, 0.026470588235294117, 0.07103386809269162, 0.013750954927425516, 0.09218232747644511, 0.07558568882098293, 0.0]}"
131,2012-11-05 04:40:55+00:00,"{""valence"": 0.6056505952380952, ""arousal"": 0.4717083994708995, ""dominance"": 0.5333633597883598, ""emotion"": [0.040740740740740744, 0.04768518518518519, 0.11031746031746031, 0.12189153439153438, 0.05555555555555555, 0.040740740740740744, 0.09821428571428571, 0.05562169312169312]}"
132,2012-11-07 05:44:32+00:00,"{""valence"": 0.662713888888889, ""arousal"": 0.4636681746031746, ""dominance"": 0.5193403174603174, ""emotion"": [0.05, 0.09166666666666666, 0.048412698412698414, 0.06388888888888888, 0.07222222222222222, 0.08333333333333333, 0.12222222222222222, 0.03333333333333333]}"
133,2012-11-10 18:04:47+00:00,"{""valence"": 0.5668388888888888, ""arousal"": 0.4734044444444445, ""dominance"": 0.5489122222222222, ""emotion"": [0.05444444444444444, 0.030000000000000002, 0.12666666666666665, 0.23555555555555557, 0.12333333333333334, 0.07666666666666666, 0.18000000000000002, 0.02666666666666667]}"
134,2012-11-12 18:01:40+00:00,"{""valence"": 0.6214506802721089, ""arousal"": 0.5105867346938775, ""dominance"": 0.5371309523809523, ""emotion"": [0.13151927437641725, 0.07596371882086168, 0.1235827664399093, 0.06575963718820863, 0.028344671201814057, 0.06349206349206349, 0.0419501133786848, 0.13718820861678002]}"
135,2012-11-16 18:34:57+00:00,"{""valence"": 0.6293085497835497, ""arousal"": 0.4867325757575757, ""dominance"": 0.5406990259740261, ""emotion"": [0.07132034632034631, 0.03722943722943723, 0.0788961038961039, 0.09015151515151515, 0.0420995670995671, 0.0420995670995671, 0.08160173160173159, 0.07132034632034631]}"
136,2012-11-19 19:07:48+00:00,"{""valence"": 0.6457562500000001, ""arousal"": 0.43845572916666664, ""dominance"": 0.5333546875, ""emotion"": [0.016666666666666666, 0.03645833333333333, 0.11979166666666667, 0.13854166666666667, 0.07395833333333333, 0.018229166666666664, 0.096875, 0.010416666666666666]}"
137,2012-11-27 02:04:45+00:00,"{""valence"": 0.6710450280112044, ""arousal"": 0.4690662931839403, ""dominance"": 0.574188608776844, ""emotion"": [0.0, 0.0261437908496732, 0.11827731092436974, 0.11412231559290383, 0.03676470588235294, 0.029411764705882353, 0.09026610644257704, 0.037815126050420166]}"
138,2012-11-28 21:24:09+00:00,"{""valence"": 0.653538630952381, ""arousal"": 0.47460636904761894, ""dominance"": 0.554993511904762, ""emotion"": [0.06666666666666667, 0.0475, 0.11000000000000001, 0.11714285714285715, 0.08499999999999999, 0.05375, 0.11000000000000001, 0.0375]}"
139,2012-12-02 00:54:15+00:00,"{""valence"": 0.6564288095238096, ""arousal"": 0.43161166666666667, ""dominance"": 0.5391369047619048, ""emotion"": [0.027142857142857146, 0.09380952380952381, 0.09, 0.07047619047619047, 0.034999999999999996, 0.017142857142857144, 0.06, 0.027142857142857146]}"
140,2012-12-05 01:12:25+00:00,"{""valence"": 0.6208016369047619, ""arousal"": 0.46182748015873015, ""dominance"": 0.48884007936507934, ""emotion"": [0.03125, 0.03125, 0.17941468253968254, 0.18402777777777776, 0.08333333333333333, 0.010416666666666666, 0.1579861111111111, 0.09236111111111112]}"
141,2012-12-08 06:05:31+00:00,"{""valence"": 0.5911467592592593, ""arousal"": 0.46386527777777775, ""dominance"": 0.5466583333333334, ""emotion"": [0.08333333333333333, 0.12268518518518517, 0.10648148148148147, 0.10185185185185185, 0.05046296296296296, 0.053240740740740734, 0.07824074074074074, 0.08333333333333333]}"
142,2012-12-13 06:05:08+00:00,"{""valence"": 0.6230041428571428, ""arousal"": 0.4280869523809524, ""dominance"": 0.49659947619047606, ""emotion"": [0.028333333333333332, 0.022333333333333334, 0.09338095238095237, 0.11466666666666667, 0.056333333333333326, 0.030666666666666665, 0.06933333333333333, 0.013333333333333332]}"
143,2012-12-21 14:50:41+00:00,"{""valence"": 0.6747805555555555, ""arousal"": 0.48071388888888883, ""dominance"": 0.5807222222222223, ""emotion"": [0.06666666666666667, 0.06666666666666667, 0.1, 0.1861111111111111, 0.07777777777777777, 0.05555555555555555, 0.15555555555555556, 0.058333333333333334]}"
144,2012-12-28 05:11:17+00:00,"{""valence"": 0.6977904761904762, ""arousal"": 0.48011296296296296, ""dominance"": 0.5295738095238095, ""emotion"": [0.007936507936507936, 0.007936507936507936, 0.08095238095238096, 0.0955026455026455, 0.042328042328042326, 0.007936507936507936, 0.1455026455026455, 0.027777777777777773]}"
145,2013-01-03 03:11:04+00:00,"{""valence"": 0.6483855742296918, ""arousal"": 0.438482212885154, ""dominance"": 0.5504714752567694, ""emotion"": [0.008403361344537815, 0.028011204481792715, 0.054154995331465915, 0.12208216619981324, 0.054154995331465915, 0.014939309056956115, 0.08216619981325865, 0.04411764705882353]}"
146,2020-10-25 18:34:55+00:00,"{""valence"": 0.6886508771929823, ""arousal"": 0.4672657894736842, ""dominance"": 0.5654798245614036, ""emotion"": [0.0, 0.05263157894736842, 0.11403508771929824, 0.15350877192982457, 0.043859649122807015, 0.0, 0.11403508771929824, 0.0]}"
147,2022-03-14 00:06:50+00:00,"{""valence"": 0.7306929629629632, ""arousal"": 0.5348955555555556, ""dominance"": 0.5945262962962963, ""emotion"": [0.0, 0.0, 0.23962962962962964, 0.18555555555555556, 0.02666666666666667, 0.007407407407407407, 0.18037037037037038, 0.03333333333333333]}"
148,2022-10-20 18:59:45+00:00,"{""valence"": 0.6731619047619047, ""arousal"": 0.5656476190476191, ""dominance"": 0.5327619047619048, ""emotion"": [0.0, 0.0, 0.0, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0]}"
