Segment_ID,DateTime,Segment_VAD_Emotion
23,2022-04-16 17:48:44+00:00,"{""valence"": 0.681271568627451, ""arousal"": 0.4629607843137255, ""dominance"": 0.5588117647058823, ""emotion"": [0.026960784313725488, 0.0196078431372549, 0.12352941176470589, 0.1607843137254902, 0.029411764705882353, 0.026960784313725488, 0.17647058823529413, 0.026960784313725488]}"
24,2022-04-18 14:09:23+00:00,"{""valence"": 0.6228206790123456, ""arousal"": 0.44035781893004117, ""dominance"": 0.557900720164609, ""emotion"": [0.04722222222222222, 0.037037037037037035, 0.06779835390946502, 0.04084362139917695, 0.03981481481481481, 0.03981481481481481, 0.04084362139917696, 0.012037037037037037]}"
25,2022-04-21 18:15:02+00:00,"{""valence"": 0.5982523109243697, ""arousal"": 0.4561039915966386, ""dominance"": 0.5506930672268906, ""emotion"": [0.0588235294117647, 0.03627450980392157, 0.04656862745098039, 0.13872549019607844, 0.020168067226890758, 0.06568627450980392, 0.05063025210084033, 0.0]}"
26,2022-04-22 23:39:48+00:00,"{""valence"": 0.6071436335403727, ""arousal"": 0.4680287784679088, ""dominance"": 0.5473314699792962, ""emotion"": [0.02898550724637681, 0.05434782608695652, 0.03260869565217391, 0.10947204968944099, 0.03260869565217391, 0.05434782608695652, 0.021739130434782608, 0.018115942028985504]}"
27,2022-04-24 14:25:01+00:00,"{""valence"": 0.59671875, ""arousal"": 0.46807559523809517, ""dominance"": 0.5256260416666667, ""emotion"": [0.04375, 0.06875, 0.07827380952380952, 0.056249999999999994, 0.02291666666666667, 0.04375, 0.09791666666666665, 0.059375]}"
28,2022-04-26 17:30:01+00:00,"{""valence"": 0.5819544871794872, ""arousal"": 0.5467891025641026, ""dominance"": 0.5765288461538461, ""emotion"": [0.12115384615384615, 0.12756410256410258, 0.18141025641025638, 0.12820512820512822, 0.038461538461538464, 0.060897435897435896, 0.07692307692307693, 0.0673076923076923]}"
29,2022-04-27 17:11:41+00:00,"{""valence"": 0.6077800634920635, ""arousal"": 0.4748819047619047, ""dominance"": 0.5279039365079364, ""emotion"": [0.012380952380952381, 0.014666666666666668, 0.07847619047619048, 0.13714285714285712, 0.008, 0.016666666666666666, 0.05466666666666666, 0.026666666666666665]}"
30,2022-04-29 01:32:59+00:00,"{""valence"": 0.5502520833333333, ""arousal"": 0.4861166666666667, ""dominance"": 0.5430041666666666, ""emotion"": [0.0638888888888889, 0.08819444444444442, 0.04305555555555556, 0.05277777777777778, 0.008333333333333333, 0.049999999999999996, 0.022222222222222223, 0.05694444444444444]}"
31,2022-05-01 06:01:06+00:00,"{""valence"": 0.6169595804988662, ""arousal"": 0.4592313605442177, ""dominance"": 0.5745584126984126, ""emotion"": [0.023809523809523808, 0.02222222222222222, 0.03571428571428571, 0.05408163265306123, 0.028571428571428567, 0.03571428571428571, 0.028571428571428567, 0.0]}"
32,2022-05-03 20:00:53+00:00,"{""valence"": 0.6564063492063492, ""arousal"": 0.5018875661375662, ""dominance"": 0.6128828042328043, ""emotion"": [0.0, 0.030687830687830684, 0.047619047619047616, 0.14497354497354498, 0.011904761904761904, 0.03664021164021164, 0.015873015873015872, 0.0]}"
33,2022-05-06 15:32:15+00:00,"{""valence"": 0.6303528439153437, ""arousal"": 0.4467556216931217, ""dominance"": 0.5732695105820107, ""emotion"": [0.017195767195767195, 0.05555555555555555, 0.09259259259259259, 0.1412037037037037, 0.023148148148148147, 0.023148148148148147, 0.06018518518518518, 0.009259259259259259]}"
34,2022-05-09 02:17:30+00:00,"{""valence"": 0.5747435714285715, ""arousal"": 0.506607738095238, ""dominance"": 0.5523083333333333, ""emotion"": [0.0738095238095238, 0.12142857142857141, 0.07547619047619047, 0.0713095238095238, 0.041666666666666664, 0.07797619047619046, 0.07547619047619047, 0.03214285714285714]}"
35,2022-05-10 16:06:33+00:00,"{""valence"": 0.5861646997929607, ""arousal"": 0.441931055900621, ""dominance"": 0.5502693581780539, ""emotion"": [0.0, 0.014492753623188404, 0.014906832298136646, 0.06573498964803312, 0.006211180124223602, 0.03768115942028986, 0.02536231884057971, 0.014492753623188404]}"
36,2022-05-13 00:43:02+00:00,"{""valence"": 0.5700531746031745, ""arousal"": 0.4769188842203548, ""dominance"": 0.5300453081232493, ""emotion"": [0.0196078431372549, 0.041176470588235294, 0.0866013071895425, 0.14173669467787114, 0.052614379084967314, 0.028011204481792715, 0.021241830065359478, 0.03137254901960784]}"
37,2022-05-14 02:11:18+00:00,"{""valence"": 0.601414772727273, ""arousal"": 0.4999941017316015, ""dominance"": 0.5502688852813853, ""emotion"": [0.08787878787878788, 0.022727272727272728, 0.07613636363636364, 0.03295454545454545, 0.031818181818181815, 0.06515151515151515, 0.03409090909090909, 0.09090909090909091]}"
38,2022-05-15 07:23:13+00:00,"{""valence"": 0.6394225623582767, ""arousal"": 0.49733095238095243, ""dominance"": 0.5375946712018141, ""emotion"": [0.04126984126984127, 0.10476190476190476, 0.12063492063492062, 0.10442176870748299, 0.08253968253968254, 0.0, 0.073015873015873, 0.023809523809523808]}"
39,2022-05-17 16:15:17+00:00,"{""valence"": 0.6281759259259259, ""arousal"": 0.5093000000000001, ""dominance"": 0.5758222222222221, ""emotion"": [0.06481481481481483, 0.07407407407407407, 0.08333333333333334, 0.06666666666666667, 0.06481481481481481, 0.08333333333333333, 0.027777777777777776, 0.009259259259259259]}"
40,2022-05-18 16:22:38+00:00,"{""valence"": 0.6697442748917748, ""arousal"": 0.44457070887445893, ""dominance"": 0.5973952867965366, ""emotion"": [0.0375, 0.025, 0.09579545454545454, 0.05918831168831169, 0.031212121212121212, 0.03333333333333333, 0.05, 0.0125]}"
41,2022-05-19 18:30:42+00:00,"{""valence"": 0.6197780357142857, ""arousal"": 0.4916874404761905, ""dominance"": 0.5770395833333334, ""emotion"": [0.04380952380952381, 0.024285714285714285, 0.0469047619047619, 0.06773809523809524, 0.03678571428571429, 0.0, 0.04690476190476191, 0.03261904761904762]}"
42,2022-05-20 18:39:31+00:00,"{""valence"": 0.6155845238095238, ""arousal"": 0.47037478354978346, ""dominance"": 0.6101781385281385, ""emotion"": [0.056818181818181816, 0.05454545454545454, 0.06525974025974025, 0.12997835497835497, 0.07954545454545454, 0.020454545454545454, 0.04318181818181818, 0.0633116883116883]}"
43,2022-05-21 07:14:19+00:00,"{""valence"": 0.6719239682539684, ""arousal"": 0.46789809523809517, ""dominance"": 0.5605980952380951, ""emotion"": [0.04666666666666666, 0.016666666666666666, 0.11000000000000001, 0.07682539682539682, 0.01111111111111111, 0.057777777777777775, 0.05555555555555555, 0.0]}"
44,2022-05-23 03:27:16+00:00,"{""valence"": 0.6623921230158729, ""arousal"": 0.469523869047619, ""dominance"": 0.5558700198412698, ""emotion"": [0.0, 0.04047619047619048, 0.06464285714285714, 0.09222222222222222, 0.0225, 0.03749999999999999, 0.06166666666666666, 0.0]}"
45,2022-05-24 18:46:53+00:00,"{""valence"": 0.6480295238095237, ""arousal"": 0.4590972619047619, ""dominance"": 0.5648260714285716, ""emotion"": [0.029642857142857144, 0.06, 0.08678571428571429, 0.15380952380952378, 0.05714285714285714, 0.029642857142857144, 0.06714285714285714, 0.0125]}"
46,2022-05-26 01:12:44+00:00,"{""valence"": 0.6036083333333333, ""arousal"": 0.44454166666666656, ""dominance"": 0.5641222222222223, ""emotion"": [0.03888888888888888, 0.04444444444444444, 0.15555555555555553, 0.16666666666666666, 0.05555555555555555, 0.02222222222222222, 0.09166666666666666, 0.016666666666666666]}"
47,2022-05-26 21:44:14+00:00,"{""valence"": 0.5935700680272109, ""arousal"": 0.4689559523809524, ""dominance"": 0.5784040816326531, ""emotion"": [0.03945578231292517, 0.03945578231292517, 0.05238095238095238, 0.2464285714285714, 0.014285714285714287, 0.017346938775510204, 0.014285714285714287, 0.017346938775510204]}"
48,2022-05-27 00:31:08+00:00,"{""valence"": 0.6759720238095237, ""arousal"": 0.41643690476190487, ""dominance"": 0.5720011904761906, ""emotion"": [0.02380952380952381, 0.037698412698412696, 0.07738095238095237, 0.11071428571428572, 0.06944444444444445, 0.025793650793650796, 0.07738095238095237, 0.043650793650793655]}"
49,2022-05-28 00:05:57+00:00,"{""valence"": 0.6394860793650795, ""arousal"": 0.4724878888888889, ""dominance"": 0.5658813174603173, ""emotion"": [0.017777777777777778, 0.07704761904761905, 0.05944444444444444, 0.04166666666666666, 0.03611111111111111, 0.005714285714285714, 0.04166666666666666, 0.0]}"
50,2022-05-29 13:53:01+00:00,"{""valence"": 0.6211310090702947, ""arousal"": 0.4999339002267574, ""dominance"": 0.5574523242630385, ""emotion"": [0.017857142857142856, 0.03571428571428571, 0.16507936507936508, 0.10204081632653061, 0.017857142857142856, 0.017857142857142856, 0.10119047619047618, 0.08928571428571429]}"
51,2022-05-29 23:43:47+00:00,"{""valence"": 0.6321052545155994, ""arousal"": 0.4017770388615216, ""dominance"": 0.5324004789272031, ""emotion"": [0.008141762452107279, 0.045210727969348656, 0.08994252873563219, 0.04655172413793104, 0.0396551724137931, 0.027969348659003832, 0.04224137931034483, 0.0210727969348659]}"
52,2022-05-31 05:32:46+00:00,"{""valence"": 0.6209721455627707, ""arousal"": 0.46390223214285714, ""dominance"": 0.5612035488816739, ""emotion"": [0.029513888888888885, 0.013888888888888888, 0.07007575757575758, 0.06455176767676767, 0.041666666666666664, 0.008333333333333333, 0.07323232323232322, 0.01875]}"
53,2022-06-01 16:05:22+00:00,"{""valence"": 0.6634909147869673, ""arousal"": 0.45091948621553885, ""dominance"": 0.57952850877193, ""emotion"": [0.015037593984962405, 0.0, 0.019736842105263157, 0.09354636591478696, 0.03728070175438596, 0.0, 0.041666666666666664, 0.0]}"
54,2022-06-03 18:40:21+00:00,"{""valence"": 0.580938492063492, ""arousal"": 0.5242678571428572, ""dominance"": 0.55573721340388, ""emotion"": [0.14043209876543208, 0.07561728395061729, 0.06944444444444445, 0.15432098765432098, 0.08333333333333333, 0.05114638447971781, 0.05555555555555555, 0.08487654320987655]}"
55,2022-06-04 17:03:50+00:00,"{""valence"": 0.6406415873015873, ""arousal"": 0.46207873015873013, ""dominance"": 0.5485514285714287, ""emotion"": [0.03333333333333333, 0.03333333333333333, 0.07666666666666666, 0.08793650793650794, 0.019047619047619046, 0.1, 0.11904761904761904, 0.0]}"
56,2022-06-05 03:12:47+00:00,"{""valence"": 0.637779557091654, ""arousal"": 0.44961324884792625, ""dominance"": 0.5963993599590375, ""emotion"": [0.03821044546850998, 0.04281874039938556, 0.017204301075268817, 0.08351254480286739, 0.01075268817204301, 0.04523809523809524, 0.02150537634408602, 0.022849462365591395]}"
57,2022-06-08 18:03:10+00:00,"{""valence"": 0.6266048821548821, ""arousal"": 0.47535808080808084, ""dominance"": 0.5801887205387204, ""emotion"": [0.0574074074074074, 0.0574074074074074, 0.14259259259259258, 0.20740740740740737, 0.020370370370370372, 0.0, 0.09444444444444444, 0.013888888888888888]}"
58,2022-06-10 06:09:02+00:00,"{""valence"": 0.5821392623716152, ""arousal"": 0.5142685340802987, ""dominance"": 0.557112324929972, ""emotion"": [0.0781512605042017, 0.07628384687208217, 0.08039215686274509, 0.06297852474323062, 0.0, 0.08132586367880486, 0.03137254901960784, 0.00980392156862745]}"
59,2022-06-11 18:24:51+00:00,"{""valence"": 0.6750326007326009, ""arousal"": 0.4846126373626374, ""dominance"": 0.5659446886446886, ""emotion"": [0.08882783882783882, 0.09615384615384616, 0.10714285714285714, 0.08241758241758242, 0.0695970695970696, 0.019230769230769232, 0.12820512820512822, 0.057692307692307696]}"
60,2022-06-14 15:58:47+00:00,"{""valence"": 0.630638149861834, ""arousal"": 0.4211087912087912, ""dominance"": 0.5470520467836257, ""emotion"": [0.0531328320802005, 0.028070175438596492, 0.14163935479724954, 0.10701754385964912, 0.07017543859649122, 0.040890688259109305, 0.058434547908232125, 0.030701754385964907]}"
61,2022-06-15 15:17:51+00:00,"{""valence"": 0.6664928571428571, ""arousal"": 0.4309932330827067, ""dominance"": 0.5319754385964911, ""emotion"": [0.03383458646616541, 0.05012531328320802, 0.10463659147869674, 0.17606516290726815, 0.03508771929824561, 0.0, 0.09523809523809523, 0.0]}"
62,2022-06-17 01:44:37+00:00,"{""valence"": 0.6500588235294118, ""arousal"": 0.5002539215686275, ""dominance"": 0.5649274509803923, ""emotion"": [0.04411764705882353, 0.09803921568627451, 0.153921568627451, 0.18137254901960786, 0.029411764705882353, 0.014705882352941176, 0.08823529411764706, 0.0]}"
63,2022-06-18 02:00:42+00:00,"{""valence"": 0.6420003086419753, ""arousal"": 0.44650216049382724, ""dominance"": 0.5590445987654321, ""emotion"": [0.04783950617283951, 0.03395061728395062, 0.08024691358024691, 0.1330246913580247, 0.046296296296296294, 0.013888888888888888, 0.0941358024691358, 0.0625]}"
64,2022-06-19 05:52:11+00:00,"{""valence"": 0.7043346491228069, ""arousal"": 0.4529644736842105, ""dominance"": 0.5770688596491226, ""emotion"": [0.017543859649122806, 0.02412280701754386, 0.030701754385964907, 0.1557017543859649, 0.02412280701754386, 0.05701754385964912, 0.10482456140350878, 0.0]}"
65,2022-06-21 22:33:11+00:00,"{""valence"": 0.6619851190476189, ""arousal"": 0.4594261243386244, ""dominance"": 0.5586209656084656, ""emotion"": [0.046296296296296294, 0.032407407407407406, 0.2191137566137566, 0.18617724867724866, 0.08518518518518518, 0.026455026455026454, 0.1566137566137566, 0.018518518518518517]}"
66,2022-07-05 17:38:23+00:00,"{""valence"": 0.6096788220551378, ""arousal"": 0.44353333333333333, ""dominance"": 0.561845238095238, ""emotion"": [0.013157894736842105, 0.0543859649122807, 0.03383458646616541, 0.08834586466165413, 0.0, 0.0, 0.020676691729323307, 0.05263157894736842]}"
67,2022-07-07 13:43:34+00:00,"{""valence"": 0.627114589169001, ""arousal"": 0.4726934343434344, ""dominance"": 0.5743810945590357, ""emotion"": [0.03475935828877005, 0.058288770053475936, 0.05947712418300655, 0.08149138443256092, 0.03529411764705883, 0.0392156862745098, 0.05163398692810457, 0.00980392156862745]}"
68,2022-07-07 23:29:06+00:00,"{""valence"": 0.6149698833573833, ""arousal"": 0.508021663059163, ""dominance"": 0.5871109126984128, ""emotion"": [0.09259259259259259, 0.09074074074074073, 0.03468013468013468, 0.16986531986531986, 0.028619528619528618, 0.08703703703703704, 0.023569023569023566, 0.06986531986531987]}"
69,2022-07-11 23:46:00+00:00,"{""valence"": 0.5938397759103641, ""arousal"": 0.4851387021475256, ""dominance"": 0.5671777777777779, ""emotion"": [0.04687208216619981, 0.03846872082166201, 0.05798319327731093, 0.10854341736694677, 0.06638655462184874, 0.014939309056956115, 0.06918767507002802, 0.008403361344537815]}"
70,2022-07-13 05:38:17+00:00,"{""valence"": 0.6526795204795204, ""arousal"": 0.4824254370629371, ""dominance"": 0.5686071012321011, ""emotion"": [0.004807692307692308, 0.05128205128205128, 0.03914835164835165, 0.022727272727272728, 0.00641025641025641, 0.004807692307692308, 0.009906759906759906, 0.004807692307692308]}"
71,2022-07-15 13:00:42+00:00,"{""valence"": 0.6056234848484849, ""arousal"": 0.43882272727272736, ""dominance"": 0.5645106060606062, ""emotion"": [0.024242424242424242, 0.026136363636363635, 0.07537878787878788, 0.0659090909090909, 0.009090909090909092, 0.026136363636363635, 0.05454545454545454, 0.0]}"
72,2022-07-18 18:55:16+00:00,"{""valence"": 0.5914382215007215, ""arousal"": 0.4492721636002887, ""dominance"": 0.5653445571789323, ""emotion"": [0.08928571428571429, 0.06597222222222222, 0.07392676767676767, 0.06909722222222221, 0.046875, 0.10795454545454546, 0.052083333333333336, 0.047619047619047616]}"
73,2022-07-23 12:12:22+00:00,"{""valence"": 0.5899909983291561, ""arousal"": 0.4794546365914787, ""dominance"": 0.5321802422723476, ""emotion"": [0.044152046783625734, 0.02587719298245614, 0.06578947368421052, 0.10263157894736842, 0.014097744360902255, 0.055409356725146186, 0.07550125313283208, 0.011695906432748537]}"
74,2022-07-25 02:32:57+00:00,"{""valence"": 0.6311354166666666, ""arousal"": 0.45504861111111106, ""dominance"": 0.534803888888889, ""emotion"": [0.0225, 0.03875, 0.09375, 0.11041666666666665, 0.05375, 0.01875, 0.06625, 0.00625]}"
75,2022-07-27 01:40:54+00:00,"{""valence"": 0.6384204081632653, ""arousal"": 0.4309233560090703, ""dominance"": 0.5528904761904763, ""emotion"": [0.009523809523809525, 0.05646258503401361, 0.030272108843537412, 0.06077097505668934, 0.014285714285714287, 0.01746031746031746, 0.027437641723356006, 0.01904761904761905]}"
76,2022-07-29 14:54:06+00:00,"{""valence"": 0.6125046296296296, ""arousal"": 0.43768287037037035, ""dominance"": 0.5054027777777778, ""emotion"": [0.046296296296296294, 0.032407407407407406, 0.125, 0.0787037037037037, 0.046296296296296294, 0.06712962962962964, 0.08333333333333333, 0.009259259259259259]}"
77,2022-08-01 06:23:56+00:00,"{""valence"": 0.6750420454545454, ""arousal"": 0.4593652056277055, ""dominance"": 0.5645261363636365, ""emotion"": [0.056818181818181816, 0.0, 0.1724025974025974, 0.10530303030303029, 0.05833333333333333, 0.022727272727272728, 0.1155844155844156, 0.01515151515151515]}"
78,2022-08-06 06:13:25+00:00,"{""valence"": 0.6127023809523809, ""arousal"": 0.4600177489177489, ""dominance"": 0.5665709956709957, ""emotion"": [0.05909090909090909, 0.04567099567099567, 0.07294372294372295, 0.10324675324675324, 0.03787878787878787, 0.016666666666666666, 0.05606060606060606, 0.009090909090909092]}"
79,2022-08-10 05:25:19+00:00,"{""valence"": 0.5773014880952381, ""arousal"": 0.4745040178571429, ""dominance"": 0.5702587053571428, ""emotion"": [0.0, 0.041666666666666664, 0.08072916666666666, 0.16205357142857144, 0.0, 0.020833333333333332, 0.020833333333333332, 0.020833333333333332]}"
80,2022-08-12 18:23:27+00:00,"{""valence"": 0.598118045112782, ""arousal"": 0.4307269841269841, ""dominance"": 0.5460121971595657, ""emotion"": [0.05701754385964912, 0.06315789473684211, 0.11754385964912281, 0.14377610693400167, 0.032163742690058485, 0.013157894736842105, 0.04678362573099415, 0.058771929824561406]}"
81,2022-08-17 00:01:46+00:00,"{""valence"": 0.6689943064182194, ""arousal"": 0.4636579710144928, ""dominance"": 0.5754920289855073, ""emotion"": [0.0, 0.021739130434782608, 0.08405797101449275, 0.11811594202898551, 0.013043478260869568, 0.014906832298136646, 0.013043478260869568, 0.0]}"
82,2022-08-19 14:10:42+00:00,"{""valence"": 0.6766369674185464, ""arousal"": 0.4752328947368421, ""dominance"": 0.5712167293233085, ""emotion"": [0.0, 0.046052631578947366, 0.081203007518797, 0.07155388471177945, 0.0, 0.07236842105263158, 0.03026315789473684, 0.0]}"
83,2022-08-22 06:44:02+00:00,"{""valence"": 0.6480927248677248, ""arousal"": 0.4895205026455026, ""dominance"": 0.5725135582010582, ""emotion"": [0.07361111111111111, 0.09212962962962962, 0.04027777777777778, 0.09212962962962962, 0.0, 0.09861111111111111, 0.06666666666666667, 0.0]}"
84,2022-08-26 00:06:33+00:00,"{""valence"": 0.5794352733686067, ""arousal"": 0.44142195767195763, ""dominance"": 0.5248026455026455, ""emotion"": [0.0574074074074074, 0.06666666666666667, 0.07914462081128748, 0.061948853615520286, 0.027777777777777776, 0.08580246913580246, 0.049823633156966494, 0.011728395061728396]}"
85,2022-08-28 13:27:05+00:00,"{""valence"": 0.615619761904762, ""arousal"": 0.3955493253968254, ""dominance"": 0.5393869444444445, ""emotion"": [0.008333333333333333, 0.04666666666666667, 0.193531746031746, 0.14670634920634923, 0.07797619047619048, 0.062142857142857146, 0.14373015873015876, 0.03333333333333333]}"
86,2022-08-30 22:38:14+00:00,"{""valence"": 0.6225529761904762, ""arousal"": 0.44037160714285717, ""dominance"": 0.5693473214285716, ""emotion"": [0.007142857142857143, 0.015476190476190477, 0.0925, 0.18714285714285714, 0.0838095238095238, 0.015476190476190477, 0.07166666666666667, 0.007142857142857143]}"
87,2022-09-05 18:01:44+00:00,"{""valence"": 0.611267261904762, ""arousal"": 0.48065200617283943, ""dominance"": 0.573082275132275, ""emotion"": [0.06040564373897708, 0.07746913580246913, 0.0525352733686067, 0.04133597883597884, 0.04768518518518519, 0.061177248677248684, 0.04636243386243386, 0.024140211640211642]}"
88,2022-09-08 08:18:30+00:00,"{""valence"": 0.6568973611111113, ""arousal"": 0.41633910714285716, ""dominance"": 0.525358511904762, ""emotion"": [0.0, 0.02, 0.11000000000000001, 0.13666666666666666, 0.09541666666666666, 0.0125, 0.10166666666666666, 0.0]}"
