Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2021-04-11 22:02:04+00:00,"{""valence"": 0.6830418767507003, ""arousal"": 0.4614563025210084, ""dominance"": 0.5031588235294118, ""emotion"": [0.00980392156862745, 0.04411764705882353, 0.06078431372549019, 0.07254901960784314, 0.06274509803921569, 0.021568627450980395, 0.10196078431372549, 0.00980392156862745]}","[{""valence"": 0.125, ""arousal"": 0.625, ""dominance"": 0.373}, {""valence"": 0.6256666666666667, ""arousal"": 0.702, ""dominance"": 0.5436666666666666}, {""valence"": 0.8224, ""arousal"": 0.4812, ""dominance"": 0.514}, {""valence"": 0.7756666666666666, ""arousal"": 0.446, ""dominance"": 0.6043333333333334}, {""valence"": 0.8413999999999999, ""arousal"": 0.6994, ""dominance"": 0.5837999999999999}, {""valence"": 0.151, ""arousal"": 0.641, ""dominance"": 0.297}, {""valence"": 0.8665714285714287, ""arousal"": 0.6885714285714286, ""dominance"": 0.6082857142857142}, {""valence"": 0.125, ""arousal"": 0.625, ""dominance"": 0.373}]"
11,2021-04-13 16:05:29+00:00,"{""valence"": 0.6139082857142858, ""arousal"": 0.4564941904761905, ""dominance"": 0.519315619047619, ""emotion"": [0.08466666666666667, 0.09666666666666666, 0.06133333333333333, 0.068, 0.016666666666666666, 0.08133333333333333, 0.04466666666666667, 0.068]}","[{""valence"": 0.46299999999999997, ""arousal"": 0.5578000000000001, ""dominance"": 0.4766}, {""valence"": 0.3578333333333333, ""arousal"": 0.618, ""dominance"": 0.3831666666666667}, {""valence"": 0.7682857142857143, ""arousal"": 0.6084285714285713, ""dominance"": 0.6424285714285715}, {""valence"": 0.816375, ""arousal"": 0.526, ""dominance"": 0.7236250000000001}, {""valence"": 0.8075, ""arousal"": 0.624, ""dominance"": 0.7685}, {""valence"": 0.203, ""arousal"": 0.6134000000000001, ""dominance"": 0.3}, {""valence"": 0.8576666666666667, ""arousal"": 0.6095, ""dominance"": 0.7056666666666667}, {""valence"": 0.2095, ""arousal"": 0.5555, ""dominance"": 0.29925}]"
12,2021-04-19 20:22:32+00:00,"{""valence"": 0.69581378536922, ""arousal"": 0.4588123533471359, ""dominance"": 0.5375534161490682, ""emotion"": [0.010869565217391304, 0.0, 0.08599033816425121, 0.08091787439613526, 0.010869565217391304, 0.0, 0.1099033816425121, 0.04751552795031056]}","[{""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.7676666666666668, ""arousal"": 0.5378333333333333, ""dominance"": 0.5873333333333334}, {""valence"": 0.751, ""arousal"": 0.47280000000000005, ""dominance"": 0.6367999999999999}, {""valence"": 0.729, ""arousal"": 0.654, ""dominance"": 0.763}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.9078000000000002, ""arousal"": 0.6938, ""dominance"": 0.6908}, {""valence"": 0.2792, ""arousal"": 0.6716, ""dominance"": 0.4208}]"
13,2021-04-20 21:23:25+00:00,"{""valence"": 0.6489321869488537, ""arousal"": 0.44349003527336855, ""dominance"": 0.5118022045855378, ""emotion"": [0.027777777777777776, 0.10123456790123457, 0.09329805996472665, 0.08333333333333333, 0.0, 0.018518518518518517, 0.05555555555555555, 0.0]}","[{""valence"": 0.21300000000000002, ""arousal"": 0.702, ""dominance"": 0.47850000000000004}, {""valence"": 0.4851428571428572, ""arousal"": 0.48357142857142865, ""dominance"": 0.46099999999999997}, {""valence"": 0.5354285714285715, ""arousal"": 0.41400000000000003, ""dominance"": 0.46957142857142864}, {""valence"": 0.72275, ""arousal"": 0.27925, ""dominance"": 0.546}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.146, ""arousal"": 0.865, ""dominance"": 0.342}, {""valence"": 0.827, ""arousal"": 0.17, ""dominance"": 0.5}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
14,2021-04-27 15:58:09+00:00,"{""valence"": 0.6368940952380953, ""arousal"": 0.4382367619047619, ""dominance"": 0.5439761904761905, ""emotion"": [0.0, 0.04, 0.08800000000000001, 0.10619047619047618, 0.013333333333333332, 0.01, 0.04904761904761904, 0.016666666666666666]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.5, ""arousal"": 0.337, ""dominance"": 0.305}, {""valence"": 0.712, ""arousal"": 0.49742857142857133, ""dominance"": 0.5298571428571429}, {""valence"": 0.7344444444444446, ""arousal"": 0.4701111111111111, ""dominance"": 0.6756666666666666}, {""valence"": 0.7829999999999999, ""arousal"": 0.6745, ""dominance"": 0.556}, {""valence"": 0.104, ""arousal"": 0.431, ""dominance"": 0.136}, {""valence"": 0.8304, ""arousal"": 0.5874, ""dominance"": 0.644}, {""valence"": 0.0725, ""arousal"": 0.47050000000000003, ""dominance"": 0.16}]"
15,2021-05-05 00:44:59+00:00,"{""valence"": 0.6241486042692939, ""arousal"": 0.44750533661740566, ""dominance"": 0.5092519704433497, ""emotion"": [0.03879310344827586, 0.07327586206896551, 0.11609195402298852, 0.042816091954022986, 0.028735632183908042, 0.03879310344827586, 0.04885057471264368, 0.045689655172413794]}","[{""valence"": 0.025500000000000002, ""arousal"": 0.8600000000000001, ""dominance"": 0.49749999999999994}, {""valence"": 0.18366666666666667, ""arousal"": 0.6856666666666668, ""dominance"": 0.4333333333333333}, {""valence"": 0.784, ""arousal"": 0.5235555555555556, ""dominance"": 0.574888888888889}, {""valence"": 0.8742000000000001, ""arousal"": 0.5574, ""dominance"": 0.656}, {""valence"": 0.7466666666666666, ""arousal"": 0.6509999999999999, ""dominance"": 0.48066666666666663}, {""valence"": 0.025500000000000002, ""arousal"": 0.8600000000000001, ""dominance"": 0.49749999999999994}, {""valence"": 0.97675, ""arousal"": 0.6705, ""dominance"": 0.66325}, {""valence"": 0.10200000000000002, ""arousal"": 0.7186666666666667, ""dominance"": 0.38399999999999995}]"
16,2021-05-13 13:16:35+00:00,"{""valence"": 0.6528032275132275, ""arousal"": 0.48129682539682556, ""dominance"": 0.5400793386243385, ""emotion"": [0.06452380952380951, 0.02222222222222222, 0.07738095238095237, 0.05753968253968254, 0.14589947089947092, 0.04444444444444444, 0.11256613756613756, 0.07404761904761906]}","[{""valence"": 0.1676, ""arousal"": 0.7998000000000001, ""dominance"": 0.44980000000000003}, {""valence"": 0.378, ""arousal"": 0.471, ""dominance"": 0.389}, {""valence"": 0.7793333333333333, ""arousal"": 0.37033333333333335, ""dominance"": 0.5921666666666666}, {""valence"": 0.7725, ""arousal"": 0.3940000000000001, ""dominance"": 0.6703333333333333}, {""valence"": 0.618375, ""arousal"": 0.569625, ""dominance"": 0.575875}, {""valence"": 0.3765, ""arousal"": 0.393, ""dominance"": 0.34199999999999997}, {""valence"": 0.7968333333333333, ""arousal"": 0.4363333333333334, ""dominance"": 0.5958333333333333}, {""valence"": 0.23683333333333334, ""arousal"": 0.7386666666666667, ""dominance"": 0.4523333333333333}]"
17,2021-05-18 12:16:11+00:00,"{""valence"": 0.6341901515151517, ""arousal"": 0.4188646103896104, ""dominance"": 0.5160416666666667, ""emotion"": [0.031818181818181815, 0.07575757575757575, 0.08268398268398268, 0.08225108225108226, 0.0, 0.038311688311688304, 0.051948051948051945, 0.022727272727272728]}","[{""valence"": 0.195, ""arousal"": 0.6, ""dominance"": 0.316}, {""valence"": 0.441, ""arousal"": 0.5199999999999999, ""dominance"": 0.4706666666666666}, {""valence"": 0.7165, ""arousal"": 0.5376666666666666, ""dominance"": 0.5961666666666666}, {""valence"": 0.7675, ""arousal"": 0.5163333333333333, ""dominance"": 0.6643333333333333}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.34600000000000003, ""arousal"": 0.615, ""dominance"": 0.39199999999999996}, {""valence"": 0.81525, ""arousal"": 0.53125, ""dominance"": 0.61625}, {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2}]"
18,2021-05-21 23:51:30+00:00,"{""valence"": 0.6632993589743591, ""arousal"": 0.47587472527472535, ""dominance"": 0.5324971611721612, ""emotion"": [0.041666666666666664, 0.041666666666666664, 0.06639194139194139, 0.07445054945054944, 0.09523809523809525, 0.0, 0.07628205128205127, 0.0]}","[{""valence"": 0.465, ""arousal"": 0.6975, ""dominance"": 0.638}, {""valence"": 0.465, ""arousal"": 0.6975, ""dominance"": 0.638}, {""valence"": 0.6970000000000001, ""arousal"": 0.7055, ""dominance"": 0.678}, {""valence"": 0.6696666666666666, ""arousal"": 0.5155, ""dominance"": 0.5568333333333334}, {""valence"": 0.5505714285714285, ""arousal"": 0.7140000000000001, ""dominance"": 0.6057142857142858}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.8503999999999999, ""arousal"": 0.5486000000000001, ""dominance"": 0.6062000000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
19,2021-05-28 04:11:24+00:00,"{""valence"": 0.6045483843537415, ""arousal"": 0.44068180272108837, ""dominance"": 0.5082798469387756, ""emotion"": [0.024999999999999998, 0.0369047619047619, 0.05565476190476191, 0.02147108843537415, 0.024999999999999998, 0.0, 0.017857142857142856, 0.011904761904761904]}","[{""valence"": 0.4545, ""arousal"": 0.554, ""dominance"": 0.5185}, {""valence"": 0.40499999999999997, ""arousal"": 0.5066666666666667, ""dominance"": 0.38199999999999995}, {""valence"": 0.5613333333333334, ""arousal"": 0.3908333333333333, ""dominance"": 0.516}, {""valence"": 0.66875, ""arousal"": 0.43074999999999997, ""dominance"": 0.65325}, {""valence"": 0.5895, ""arousal"": 0.6615, ""dominance"": 0.5660000000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.75, ""arousal"": 0.64, ""dominance"": 0.537}, {""valence"": 0.286, ""arousal"": 0.5, ""dominance"": 0.246}]"
20,2021-06-03 15:14:03+00:00,"{""valence"": 0.6395040476190477, ""arousal"": 0.44446041666666664, ""dominance"": 0.5320330357142857, ""emotion"": [0.029642857142857144, 0.0325, 0.06720238095238094, 0.06839285714285714, 0.02, 0.028749999999999998, 0.06839285714285714, 0.02]}","[{""valence"": 0.3303333333333333, ""arousal"": 0.5613333333333334, ""dominance"": 0.389}, {""valence"": 0.26033333333333336, ""arousal"": 0.7293333333333333, ""dominance"": 0.3423333333333333}, {""valence"": 0.6508750000000001, ""arousal"": 0.53525, ""dominance"": 0.5944999999999999}, {""valence"": 0.6091428571428572, ""arousal"": 0.5144285714285713, ""dominance"": 0.58}, {""valence"": 0.5415, ""arousal"": 0.5765, ""dominance"": 0.399}, {""valence"": 0.3713333333333333, ""arousal"": 0.6769999999999999, ""dominance"": 0.433}, {""valence"": 0.63, ""arousal"": 0.6272857142857143, ""dominance"": 0.5154285714285713}, {""valence"": 0.354, ""arousal"": 0.529, ""dominance"": 0.41900000000000004}]"
21,2021-06-07 17:43:43+00:00,"{""valence"": 0.6275193642776977, ""arousal"": 0.4267824795574796, ""dominance"": 0.5247088383838384, ""emotion"": [0.01455026455026455, 0.03731762065095398, 0.02254689754689755, 0.04415183581850249, 0.0033670033670033673, 0.027777777777777776, 0.015712682379349044, 0.009259259259259259]}","[{""valence"": 0.1125, ""arousal"": 0.597, ""dominance"": 0.3215}, {""valence"": 0.5395, ""arousal"": 0.6395, ""dominance"": 0.5845}, {""valence"": 0.76525, ""arousal"": 0.44175, ""dominance"": 0.504}, {""valence"": 0.7878000000000001, ""arousal"": 0.5149999999999999, ""dominance"": 0.6134000000000001}, {""valence"": 0.888, ""arousal"": 0.62, ""dominance"": 0.435}, {""valence"": 0.11633333333333333, ""arousal"": 0.5563333333333333, ""dominance"": 0.3436666666666666}, {""valence"": 0.8865000000000001, ""arousal"": 0.605, ""dominance"": 0.563}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}]"
22,2021-06-13 23:17:11+00:00,"{""valence"": 0.6560823593073593, ""arousal"": 0.4948693722943723, ""dominance"": 0.5237179653679654, ""emotion"": [0.06439393939393939, 0.0803030303030303, 0.09556277056277057, 0.09188311688311689, 0.0224025974025974, 0.06439393939393939, 0.07997835497835498, 0.0633116883116883]}","[{""valence"": 0.06833333333333334, ""arousal"": 0.7320000000000001, ""dominance"": 0.3633333333333333}, {""valence"": 0.29283333333333333, ""arousal"": 0.5881666666666666, ""dominance"": 0.4296666666666667}, {""valence"": 0.7605, ""arousal"": 0.500375, ""dominance"": 0.5812499999999999}, {""valence"": 0.789375, ""arousal"": 0.47412499999999996, ""dominance"": 0.6227499999999999}, {""valence"": 0.816, ""arousal"": 0.3726666666666667, ""dominance"": 0.5793333333333334}, {""valence"": 0.06833333333333334, ""arousal"": 0.7320000000000001, ""dominance"": 0.3633333333333333}, {""valence"": 0.8543333333333334, ""arousal"": 0.5111666666666667, ""dominance"": 0.6095}, {""valence"": 0.24633333333333332, ""arousal"": 0.62, ""dominance"": 0.4226666666666667}]"
23,2021-06-22 13:50:32+00:00,"{""valence"": 0.6396661835748795, ""arousal"": 0.4661876811594203, ""dominance"": 0.5381736714975848, ""emotion"": [0.01570048309178744, 0.03260869565217391, 0.05555555555555555, 0.11050724637681159, 0.04710144927536231, 0.022946859903381644, 0.05434782608695652, 0.01570048309178744]}","[{""valence"": 0.16649999999999998, ""arousal"": 0.5705, ""dominance"": 0.401}, {""valence"": 0.26933333333333337, ""arousal"": 0.6813333333333333, ""dominance"": 0.5463333333333332}, {""valence"": 0.6422, ""arousal"": 0.49959999999999993, ""dominance"": 0.5298}, {""valence"": 0.7104285714285714, ""arousal"": 0.47985714285714287, ""dominance"": 0.6211428571428571}, {""valence"": 0.5505, ""arousal"": 0.6687500000000001, ""dominance"": 0.619}, {""valence"": 0.2293333333333333, ""arousal"": 0.6429999999999999, ""dominance"": 0.38899999999999996}, {""valence"": 0.83175, ""arousal"": 0.43525, ""dominance"": 0.52125}, {""valence"": 0.16649999999999998, ""arousal"": 0.5705, ""dominance"": 0.401}]"
24,2021-06-25 20:54:48+00:00,"{""valence"": 0.5999224358974359, ""arousal"": 0.45734935897435897, ""dominance"": 0.4989275641025641, ""emotion"": [0.038461538461538464, 0.038461538461538464, 0.125, 0.09679487179487181, 0.07243589743589743, 0.05384615384615384, 0.11987179487179489, 0.01282051282051282]}","[{""valence"": 0.021, ""arousal"": 0.856, ""dominance"": 0.528}, {""valence"": 0.021, ""arousal"": 0.856, ""dominance"": 0.528}, {""valence"": 0.6797777777777778, ""arousal"": 0.37177777777777776, ""dominance"": 0.5078888888888888}, {""valence"": 0.7561428571428571, ""arousal"": 0.43071428571428566, ""dominance"": 0.5525714285714286}, {""valence"": 0.675, ""arousal"": 0.517, ""dominance"": 0.5114}, {""valence"": 0.219, ""arousal"": 0.613, ""dominance"": 0.4095}, {""valence"": 0.695375, ""arousal"": 0.5655, ""dominance"": 0.535625}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
25,2021-06-29 13:25:08+00:00,"{""valence"": 0.6771434523809525, ""arousal"": 0.44619583333333324, ""dominance"": 0.518664880952381, ""emotion"": [0.0, 0.03571428571428571, 0.1380952380952381, 0.08571428571428573, 0.05238095238095238, 0.021428571428571432, 0.09404761904761906, 0.014285714285714287]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.5, ""arousal"": 0.337, ""dominance"": 0.305}, {""valence"": 0.7912499999999999, ""arousal"": 0.5949166666666668, ""dominance"": 0.6307499999999999}, {""valence"": 0.8262499999999999, ""arousal"": 0.49024999999999996, ""dominance"": 0.639}, {""valence"": 0.8631666666666667, ""arousal"": 0.6628333333333333, ""dominance"": 0.7160000000000001}, {""valence"": 0.7503333333333333, ""arousal"": 0.6673333333333332, ""dominance"": 0.6866666666666666}, {""valence"": 0.8838888888888888, ""arousal"": 0.6272222222222223, ""dominance"": 0.7154444444444444}, {""valence"": 0.7689999999999999, ""arousal"": 0.5725, ""dominance"": 0.7185}]"
26,2021-07-06 13:30:30+00:00,"{""valence"": 0.6460916666666667, ""arousal"": 0.42705208333333333, ""dominance"": 0.49279375, ""emotion"": [0.0375, 0.08125, 0.11875, 0.08541666666666667, 0.08541666666666667, 0.03958333333333333, 0.07916666666666666, 0.0375]}","[{""valence"": 0.4165, ""arousal"": 0.5145, ""dominance"": 0.5275}, {""valence"": 0.34733333333333327, ""arousal"": 0.463, ""dominance"": 0.3216666666666667}, {""valence"": 0.6804285714285714, ""arousal"": 0.4797142857142857, ""dominance"": 0.5955714285714285}, {""valence"": 0.7472, ""arousal"": 0.4368, ""dominance"": 0.6980000000000001}, {""valence"": 0.7265, ""arousal"": 0.5545, ""dominance"": 0.6477499999999999}, {""valence"": 0.24666666666666667, ""arousal"": 0.4833333333333334, ""dominance"": 0.36200000000000004}, {""valence"": 0.8123333333333335, ""arousal"": 0.5253333333333333, ""dominance"": 0.7103333333333333}, {""valence"": 0.4165, ""arousal"": 0.5145, ""dominance"": 0.5275}]"
27,2021-07-13 15:48:45+00:00,"{""valence"": 0.6695014005602241, ""arousal"": 0.4671740196078432, ""dominance"": 0.5440990896358544, ""emotion"": [0.037815126050420166, 0.03676470588235294, 0.10154061624649859, 0.1186974789915966, 0.028011204481792715, 0.029411764705882353, 0.028011204481792715, 0.0196078431372549]}","[{""valence"": 0.403, ""arousal"": 0.519, ""dominance"": 0.49966666666666665}, {""valence"": 0.2986666666666667, ""arousal"": 0.43166666666666664, ""dominance"": 0.365}, {""valence"": 0.687142857142857, ""arousal"": 0.4104285714285714, ""dominance"": 0.5934285714285714}, {""valence"": 0.7707142857142857, ""arousal"": 0.49171428571428566, ""dominance"": 0.6767142857142857}, {""valence"": 0.891, ""arousal"": 0.488, ""dominance"": 0.6805}, {""valence"": 0.1825, ""arousal"": 0.47450000000000003, ""dominance"": 0.33599999999999997}, {""valence"": 0.891, ""arousal"": 0.488, ""dominance"": 0.6805}, {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2}]"
