Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2010-06-10 14:27:25+00:00,"{""valence"": 0.6404630692918192, ""arousal"": 0.42991461996336994, ""dominance"": 0.5146904166666666, ""emotion"": [0.0347985347985348, 0.03390567765567766, 0.05106837606837607, 0.04987789987789988, 0.05196123321123321, 0.030059523809523807, 0.0531517094017094, 0.027655677655677658]}","[{""valence"": 0.39325, ""arousal"": 0.51575, ""dominance"": 0.43325}, {""valence"": 0.326, ""arousal"": 0.6062500000000001, ""dominance"": 0.52525}, {""valence"": 0.7041666666666667, ""arousal"": 0.4725, ""dominance"": 0.5268333333333334}, {""valence"": 0.7192857142857143, ""arousal"": 0.5338571428571429, ""dominance"": 0.6161428571428571}, {""valence"": 0.5356666666666666, ""arousal"": 0.6336666666666667, ""dominance"": 0.5686666666666667}, {""valence"": 0.2886666666666667, ""arousal"": 0.6030000000000001, ""dominance"": 0.5666666666666667}, {""valence"": 0.7720000000000001, ""arousal"": 0.5, ""dominance"": 0.5756666666666667}, {""valence"": 0.49033333333333334, ""arousal"": 0.4746666666666666, ""dominance"": 0.3946666666666667}]"
11,2010-06-23 17:55:45+00:00,"{""valence"": 0.6464824404761906, ""arousal"": 0.4552627976190475, ""dominance"": 0.5110258928571427, ""emotion"": [0.049107142857142856, 0.025297619047619044, 0.06041666666666667, 0.029464285714285714, 0.008928571428571428, 0.013392857142857142, 0.05803571428571429, 0.010416666666666666]}","[{""valence"": 0.14233333333333334, ""arousal"": 0.701, ""dominance"": 0.423}, {""valence"": 0.229, ""arousal"": 0.546, ""dominance"": 0.37366666666666665}, {""valence"": 0.5665, ""arousal"": 0.422375, ""dominance"": 0.5055000000000001}, {""valence"": 0.68, ""arousal"": 0.426, ""dominance"": 0.58675}, {""valence"": 0.668, ""arousal"": 0.418, ""dominance"": 0.382}, {""valence"": 0.078, ""arousal"": 0.646, ""dominance"": 0.349}, {""valence"": 0.8965000000000001, ""arousal"": 0.57475, ""dominance"": 0.59875}, {""valence"": 0.057, ""arousal"": 0.7230000000000001, ""dominance"": 0.2985}]"
12,2010-07-10 21:22:37+00:00,"{""valence"": 0.6465854761904762, ""arousal"": 0.4281572619047619, ""dominance"": 0.4755704761904762, ""emotion"": [0.007142857142857143, 0.012142857142857143, 0.07047619047619048, 0.08499999999999999, 0.02583333333333333, 0.026785714285714284, 0.12250000000000001, 0.0]}","[{""valence"": 0.094, ""arousal"": 0.65, ""dominance"": 0.224}, {""valence"": 0.7955, ""arousal"": 0.3665, ""dominance"": 0.6615}, {""valence"": 0.8162857142857142, ""arousal"": 0.5232857142857142, ""dominance"": 0.5948571428571429}, {""valence"": 0.7969999999999999, ""arousal"": 0.48574999999999996, ""dominance"": 0.6315000000000001}, {""valence"": 0.7973333333333333, ""arousal"": 0.28099999999999997, ""dominance"": 0.5473333333333333}, {""valence"": 0.4506666666666666, ""arousal"": 0.582, ""dominance"": 0.4003333333333334}, {""valence"": 0.8667, ""arousal"": 0.5264000000000001, ""dominance"": 0.6176}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
13,2010-07-19 17:35:11+00:00,"{""valence"": 0.6327171513269338, ""arousal"": 0.42370826745718054, ""dominance"": 0.5113525456427631, ""emotion"": [0.006211180124223602, 0.020703933747412008, 0.046033314511575385, 0.05293619424054207, 0.03585544889892716, 0.020703933747412008, 0.03585544889892716, 0.0]}","[{""valence"": 0.144, ""arousal"": 0.75, ""dominance"": 0.569}, {""valence"": 0.15849999999999997, ""arousal"": 0.605, ""dominance"": 0.43599999999999994}, {""valence"": 0.7746666666666666, ""arousal"": 0.411, ""dominance"": 0.5145}, {""valence"": 0.8384285714285714, ""arousal"": 0.3551428571428571, ""dominance"": 0.5650000000000001}, {""valence"": 0.6831999999999999, ""arousal"": 0.4875999999999999, ""dominance"": 0.5592}, {""valence"": 0.15849999999999997, ""arousal"": 0.605, ""dominance"": 0.43599999999999994}, {""valence"": 0.8904, ""arousal"": 0.3576, ""dominance"": 0.5711999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
14,2010-08-02 22:45:47+00:00,"{""valence"": 0.6437423558897242, ""arousal"": 0.42507819548872183, ""dominance"": 0.5244501253132834, ""emotion"": [0.0, 0.010526315789473684, 0.1882205513784461, 0.05877192982456139, 0.06315789473684211, 0.02631578947368421, 0.0706766917293233, 0.0]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.325, ""arousal"": 0.689, ""dominance"": 0.8}, {""valence"": 0.6870833333333333, ""arousal"": 0.39366666666666666, ""dominance"": 0.5517500000000001}, {""valence"": 0.802, ""arousal"": 0.4099999999999999, ""dominance"": 0.4915}, {""valence"": 0.8534999999999999, ""arousal"": 0.46499999999999997, ""dominance"": 0.541}, {""valence"": 0.648, ""arousal"": 0.645, ""dominance"": 0.544}, {""valence"": 0.8827999999999999, ""arousal"": 0.4758, ""dominance"": 0.5673999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
15,2010-08-16 00:06:11+00:00,"{""valence"": 0.631694761904762, ""arousal"": 0.4522962698412699, ""dominance"": 0.49638322751322755, ""emotion"": [0.019047619047619046, 0.02738095238095238, 0.18185185185185185, 0.06333333333333332, 0.04785714285714285, 0.05534391534391534, 0.05222222222222222, 0.009523809523809523]}","[{""valence"": 0.10849999999999999, ""arousal"": 0.58, ""dominance"": 0.38449999999999995}, {""valence"": 0.09999999999999999, ""arousal"": 0.6316666666666667, ""dominance"": 0.39199999999999996}, {""valence"": 0.7468888888888889, ""arousal"": 0.4566666666666667, ""dominance"": 0.5387777777777778}, {""valence"": 0.7632500000000001, ""arousal"": 0.4025, ""dominance"": 0.43550000000000005}, {""valence"": 0.5917500000000001, ""arousal"": 0.519, ""dominance"": 0.50575}, {""valence"": 0.37099999999999994, ""arousal"": 0.506, ""dominance"": 0.4692}, {""valence"": 0.7945, ""arousal"": 0.52825, ""dominance"": 0.548}, {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2}]"
16,2010-08-23 19:22:24+00:00,"{""valence"": 0.6265391941391941, ""arousal"": 0.4875266483516484, ""dominance"": 0.4651712454212454, ""emotion"": [0.015384615384615385, 0.05064102564102564, 0.19679487179487182, 0.16291208791208792, 0.057692307692307696, 0.044871794871794865, 0.08333333333333333, 0.026373626373626374]}","[{""valence"": 0.031, ""arousal"": 0.796, ""dominance"": 0.245}, {""valence"": 0.35833333333333334, ""arousal"": 0.6943333333333334, ""dominance"": 0.577}, {""valence"": 0.795125, ""arousal"": 0.5426249999999999, ""dominance"": 0.573375}, {""valence"": 0.8119999999999999, ""arousal"": 0.4223333333333334, ""dominance"": 0.5878333333333333}, {""valence"": 0.7789999999999999, ""arousal"": 0.38749999999999996, ""dominance"": 0.467}, {""valence"": 0.46699999999999997, ""arousal"": 0.7070000000000001, ""dominance"": 0.5720000000000001}, {""valence"": 0.8488, ""arousal"": 0.6205999999999999, ""dominance"": 0.6634}, {""valence"": 0.07300000000000001, ""arousal"": 0.6855, ""dominance"": 0.213}]"
17,2010-08-30 12:42:17+00:00,"{""valence"": 0.6291677128427129, ""arousal"": 0.43927243867243865, ""dominance"": 0.4991535353535353, ""emotion"": [0.053030303030303025, 0.0303030303030303, 0.13733766233766234, 0.07770562770562771, 0.04715007215007214, 0.053030303030303025, 0.12561327561327562, 0.04166666666666666]}","[{""valence"": 0.16766666666666666, ""arousal"": 0.6136666666666667, ""dominance"": 0.36166666666666664}, {""valence"": 0.20450000000000002, ""arousal"": 0.5954999999999999, ""dominance"": 0.4305}, {""valence"": 0.7535833333333334, ""arousal"": 0.4621666666666666, ""dominance"": 0.5743333333333333}, {""valence"": 0.8869999999999999, ""arousal"": 0.4047777777777777, ""dominance"": 0.6069999999999999}, {""valence"": 0.7565999999999999, ""arousal"": 0.43839999999999996, ""dominance"": 0.5216}, {""valence"": 0.16766666666666666, ""arousal"": 0.6136666666666667, ""dominance"": 0.36166666666666664}, {""valence"": 0.880090909090909, ""arousal"": 0.48000000000000004, ""dominance"": 0.599090909090909}, {""valence"": 0.17366666666666666, ""arousal"": 0.5636666666666666, ""dominance"": 0.36566666666666664}]"
18,2010-09-12 18:21:47+00:00,"{""valence"": 0.6205717592592593, ""arousal"": 0.4392636243386243, ""dominance"": 0.5045308201058201, ""emotion"": [0.040740740740740744, 0.018518518518518517, 0.1347883597883598, 0.12738095238095234, 0.11349206349206348, 0.037037037037037035, 0.107010582010582, 0.027777777777777776]}","[{""valence"": 0.18099999999999997, ""arousal"": 0.7573333333333334, ""dominance"": 0.5193333333333333}, {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2}, {""valence"": 0.8008, ""arousal"": 0.3739, ""dominance"": 0.565}, {""valence"": 0.8447999999999999, ""arousal"": 0.3716, ""dominance"": 0.6215999999999999}, {""valence"": 0.7586666666666666, ""arousal"": 0.373, ""dominance"": 0.5091111111111111}, {""valence"": 0.224, ""arousal"": 0.3625, ""dominance"": 0.2475}, {""valence"": 0.8539999999999999, ""arousal"": 0.35112499999999996, ""dominance"": 0.551875}, {""valence"": 0.3455, ""arousal"": 0.3685, ""dominance"": 0.44200000000000006}]"
19,2010-09-23 01:08:27+00:00,"{""valence"": 0.6624437996031746, ""arousal"": 0.4713572420634921, ""dominance"": 0.4809167658730159, ""emotion"": [0.041666666666666664, 0.0443452380952381, 0.11031746031746031, 0.08462301587301588, 0.05128968253968254, 0.04077380952380952, 0.1085813492063492, 0.02976190476190476]}","[{""valence"": 0.271, ""arousal"": 0.40650000000000003, ""dominance"": 0.29100000000000004}, {""valence"": 0.31425000000000003, ""arousal"": 0.387, ""dominance"": 0.21625}, {""valence"": 0.7749999999999999, ""arousal"": 0.45224999999999993, ""dominance"": 0.5457500000000001}, {""valence"": 0.7833749999999999, ""arousal"": 0.40225, ""dominance"": 0.544875}, {""valence"": 0.7194, ""arousal"": 0.41200000000000003, ""dominance"": 0.43200000000000005}, {""valence"": 0.23074999999999998, ""arousal"": 0.36725, ""dominance"": 0.19574999999999998}, {""valence"": 0.8506249999999999, ""arousal"": 0.539, ""dominance"": 0.554}, {""valence"": 0.27899999999999997, ""arousal"": 0.432, ""dominance"": 0.332}]"
20,2010-10-03 14:19:39+00:00,"{""valence"": 0.6287859649122807, ""arousal"": 0.506926754385965, ""dominance"": 0.524367543859649, ""emotion"": [0.029385964912280703, 0.04122807017543859, 0.11228070175438597, 0.07719298245614034, 0.1013157894736842, 0.02236842105263158, 0.08596491228070176, 0.005263157894736842]}","[{""valence"": 0.46599999999999997, ""arousal"": 0.445, ""dominance"": 0.5333333333333333}, {""valence"": 0.3365, ""arousal"": 0.56925, ""dominance"": 0.5780000000000001}, {""valence"": 0.7351428571428571, ""arousal"": 0.5524285714285714, ""dominance"": 0.5562857142857143}, {""valence"": 0.7856, ""arousal"": 0.5311999999999999, ""dominance"": 0.639}, {""valence"": 0.6745714285714285, ""arousal"": 0.6724285714285714, ""dominance"": 0.6577142857142857}, {""valence"": 0.33375, ""arousal"": 0.475, ""dominance"": 0.43}, {""valence"": 0.8208333333333334, ""arousal"": 0.6245, ""dominance"": 0.6463333333333333}, {""valence"": 0.45, ""arousal"": 0.38, ""dominance"": 0.577}]"
21,2010-10-11 04:20:44+00:00,"{""valence"": 0.5997721164021164, ""arousal"": 0.4831543915343915, ""dominance"": 0.5277902910052911, ""emotion"": [0.04444444444444444, 0.02222222222222222, 0.15748677248677248, 0.1645238095238095, 0.08119047619047619, 0.02222222222222222, 0.09785714285714285, 0.03888888888888888]}","[{""valence"": 0.23149999999999998, ""arousal"": 0.8959999999999999, ""dominance"": 0.6025}, {""valence"": 0.098, ""arousal"": 0.847, ""dominance"": 0.337}, {""valence"": 0.7792999999999999, ""arousal"": 0.44580000000000003, ""dominance"": 0.5917999999999999}, {""valence"": 0.8582857142857142, ""arousal"": 0.5467142857142856, ""dominance"": 0.6289999999999999}, {""valence"": 0.8669999999999998, ""arousal"": 0.46419999999999995, ""dominance"": 0.5824}, {""valence"": 0.098, ""arousal"": 0.847, ""dominance"": 0.337}, {""valence"": 0.8891666666666665, ""arousal"": 0.5093333333333333, ""dominance"": 0.6139999999999999}, {""valence"": 0.34049999999999997, ""arousal"": 0.64, ""dominance"": 0.401}]"
22,2010-10-20 18:55:49+00:00,"{""valence"": 0.6354970238095236, ""arousal"": 0.4602113095238095, ""dominance"": 0.4805365646258503, ""emotion"": [0.04124149659863945, 0.04889455782312925, 0.0858843537414966, 0.10799319727891156, 0.1130952380952381, 0.11267006802721088, 0.10501700680272108, 0.06675170068027211]}","[{""valence"": 0.22875, ""arousal"": 0.7787499999999999, ""dominance"": 0.33575}, {""valence"": 0.31700000000000006, ""arousal"": 0.6686, ""dominance"": 0.403}, {""valence"": 0.7539999999999999, ""arousal"": 0.5231428571428571, ""dominance"": 0.5825714285714286}, {""valence"": 0.8365714285714286, ""arousal"": 0.47128571428571436, ""dominance"": 0.6412857142857143}, {""valence"": 0.6298, ""arousal"": 0.546, ""dominance"": 0.5316}, {""valence"": 0.25125000000000003, ""arousal"": 0.660625, ""dominance"": 0.32362500000000005}, {""valence"": 0.8864285714285715, ""arousal"": 0.543142857142857, ""dominance"": 0.6415714285714286}, {""valence"": 0.16949999999999998, ""arousal"": 0.58475, ""dominance"": 0.23850000000000002}]"
23,2010-10-26 03:14:13+00:00,"{""valence"": 0.6177190170940171, ""arousal"": 0.4088574786324787, ""dominance"": 0.4743401709401709, ""emotion"": [0.04615384615384615, 0.075, 0.06025641025641026, 0.02564102564102564, 0.028846153846153848, 0.04615384615384615, 0.044871794871794865, 0.057692307692307696]}","[{""valence"": 0.20900000000000002, ""arousal"": 0.625, ""dominance"": 0.39}, {""valence"": 0.26725, ""arousal"": 0.68675, ""dominance"": 0.49224999999999997}, {""valence"": 0.7523333333333332, ""arousal"": 0.6158333333333333, ""dominance"": 0.6526666666666666}, {""valence"": 0.7935, ""arousal"": 0.28500000000000003, ""dominance"": 0.527}, {""valence"": 0.6336666666666667, ""arousal"": 0.6903333333333332, ""dominance"": 0.5716666666666667}, {""valence"": 0.20900000000000002, ""arousal"": 0.625, ""dominance"": 0.39}, {""valence"": 0.88025, ""arousal"": 0.61225, ""dominance"": 0.6625}, {""valence"": 0.3375, ""arousal"": 0.516, ""dominance"": 0.395}]"
24,2010-11-06 05:38:05+00:00,"{""valence"": 0.6350368886015945, ""arousal"": 0.44577229045464345, ""dominance"": 0.526898082309847, ""emotion"": [0.031512605042016806, 0.027634130575307045, 0.08085541909071321, 0.025210084033613443, 0.01680672268907563, 0.027634130575307045, 0.0630252100840336, 0.023109243697478993]}","[{""valence"": 0.33699999999999997, ""arousal"": 0.6483333333333333, ""dominance"": 0.518}, {""valence"": 0.07633333333333332, ""arousal"": 0.6803333333333333, ""dominance"": 0.31733333333333336}, {""valence"": 0.7467499999999999, ""arousal"": 0.470375, ""dominance"": 0.6273749999999999}, {""valence"": 0.6913333333333332, ""arousal"": 0.4386666666666667, ""dominance"": 0.6230000000000001}, {""valence"": 0.469, ""arousal"": 0.7675000000000001, ""dominance"": 0.677}, {""valence"": 0.07633333333333332, ""arousal"": 0.6803333333333333, ""dominance"": 0.31733333333333336}, {""valence"": 0.8552, ""arousal"": 0.6294000000000001, ""dominance"": 0.6944}, {""valence"": 0.08349999999999999, ""arousal"": 0.6685, ""dominance"": 0.36350000000000005}]"
25,2010-11-11 18:39:03+00:00,"{""valence"": 0.6427062049062049, ""arousal"": 0.4526286435786436, ""dominance"": 0.5059696248196247, ""emotion"": [0.0202020202020202, 0.0101010101010101, 0.060786435786435784, 0.03192640692640692, 0.031060606060606056, 0.0404040404040404, 0.018939393939393936, 0.0202020202020202]}","[{""valence"": 0.14400000000000002, ""arousal"": 0.5625, ""dominance"": 0.32}, {""valence"": 0.0935, ""arousal"": 0.6645, ""dominance"": 0.299}, {""valence"": 0.7743333333333333, ""arousal"": 0.3461666666666667, ""dominance"": 0.5568333333333334}, {""valence"": 0.8127500000000001, ""arousal"": 0.43775000000000003, ""dominance"": 0.60425}, {""valence"": 0.714, ""arousal"": 0.45825000000000005, ""dominance"": 0.51375}, {""valence"": 0.15975, ""arousal"": 0.622, ""dominance"": 0.31925}, {""valence"": 0.938, ""arousal"": 0.368, ""dominance"": 0.534}, {""valence"": 0.14400000000000002, ""arousal"": 0.5625, ""dominance"": 0.32}]"
26,2010-11-22 19:03:32+00:00,"{""valence"": 0.6181084886128364, ""arousal"": 0.4618005175983438, ""dominance"": 0.4923595238095238, ""emotion"": [0.02826086956521739, 0.03260869565217391, 0.07246376811594203, 0.08881987577639751, 0.08695652173913043, 0.04565217391304348, 0.07681159420289854, 0.031159420289855074]}","[{""valence"": 0.0915, ""arousal"": 0.676, ""dominance"": 0.3485}, {""valence"": 0.1845, ""arousal"": 0.614, ""dominance"": 0.393}, {""valence"": 0.6804, ""arousal"": 0.4366, ""dominance"": 0.43220000000000003}, {""valence"": 0.7588, ""arousal"": 0.4598000000000001, ""dominance"": 0.622}, {""valence"": 0.6675, ""arousal"": 0.3755, ""dominance"": 0.4165}, {""valence"": 0.13720000000000002, ""arousal"": 0.5711999999999999, ""dominance"": 0.316}, {""valence"": 0.7625, ""arousal"": 0.48675, ""dominance"": 0.48824999999999996}, {""valence"": 0.10200000000000001, ""arousal"": 0.642, ""dominance"": 0.32975}]"
