Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2022-02-22 15:07:24+00:00,"{""valence"": 0.5840178571428573, ""arousal"": 0.5417797619047618, ""dominance"": 0.5428904761904763, ""emotion"": [0.16666666666666669, 0.20238095238095238, 0.049999999999999996, 0.14166666666666666, 0.02619047619047619, 0.0, 0.049999999999999996, 0.07142857142857142]}","[{""valence"": 0.36975, ""arousal"": 0.87625, ""dominance"": 0.57225}, {""valence"": 0.3031428571428572, ""arousal"": 0.8001428571428573, ""dominance"": 0.6042857142857143}, {""valence"": 0.704, ""arousal"": 0.575, ""dominance"": 0.6427499999999999}, {""valence"": 0.73, ""arousal"": 0.5233333333333333, ""dominance"": 0.635888888888889}, {""valence"": 0.5025, ""arousal"": 0.71, ""dominance"": 0.498}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.85775, ""arousal"": 0.58375, ""dominance"": 0.66275}, {""valence"": 0.376, ""arousal"": 0.868, ""dominance"": 0.357}]"
11,2022-02-23 15:40:14+00:00,"{""valence"": 0.5582820802005013, ""arousal"": 0.5083831054910002, ""dominance"": 0.580120255183413, ""emotion"": [0.06618819776714513, 0.06573251310093416, 0.03508771929824561, 0.052551834130781495, 0.008771929824561403, 0.057416267942583726, 0.0, 0.020676691729323307]}","[{""valence"": 0.20957142857142858, ""arousal"": 0.759, ""dominance"": 0.5228571428571429}, {""valence"": 0.193125, ""arousal"": 0.6835, ""dominance"": 0.486125}, {""valence"": 0.5680000000000001, ""arousal"": 0.3626666666666667, ""dominance"": 0.48366666666666663}, {""valence"": 0.7221666666666667, ""arousal"": 0.46199999999999997, ""dominance"": 0.7953333333333333}, {""valence"": 0.35, ""arousal"": 0.726, ""dominance"": 0.56}, {""valence"": 0.1262, ""arousal"": 0.647, ""dominance"": 0.24180000000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.3585, ""arousal"": 0.626, ""dominance"": 0.3355}]"
12,2022-02-25 01:22:51+00:00,"{""valence"": 0.5593430735930736, ""arousal"": 0.4655989718614718, ""dominance"": 0.544185497835498, ""emotion"": [0.07012987012987014, 0.027759740259740262, 0.03273809523809524, 0.07510822510822511, 0.01406926406926407, 0.02207792207792208, 0.01515151515151515, 0.026948051948051947]}","[{""valence"": 0.32285714285714284, ""arousal"": 0.6555714285714286, ""dominance"": 0.6394285714285715}, {""valence"": 0.166, ""arousal"": 0.7302500000000001, ""dominance"": 0.601}, {""valence"": 0.6392, ""arousal"": 0.45, ""dominance"": 0.5730000000000001}, {""valence"": 0.7651999999999999, ""arousal"": 0.5288, ""dominance"": 0.6762}, {""valence"": 0.4845, ""arousal"": 0.544, ""dominance"": 0.503}, {""valence"": 0.045000000000000005, ""arousal"": 0.642, ""dominance"": 0.29833333333333334}, {""valence"": 0.969, ""arousal"": 0.4435, ""dominance"": 0.6035}, {""valence"": 0.08666666666666667, ""arousal"": 0.5223333333333333, ""dominance"": 0.319}]"
13,2022-02-26 19:16:24+00:00,"{""valence"": 0.5762489417989419, ""arousal"": 0.4829003703703704, ""dominance"": 0.5649726719576721, ""emotion"": [0.12748677248677248, 0.15867724867724867, 0.1311904761904762, 0.1496825396825397, 0.075, 0.10777777777777778, 0.128015873015873, 0.06666666666666667]}","[{""valence"": 0.3374285714285715, ""arousal"": 0.7095714285714285, ""dominance"": 0.6504285714285716}, {""valence"": 0.2948, ""arousal"": 0.7643, ""dominance"": 0.6902000000000001}, {""valence"": 0.7242857142857143, ""arousal"": 0.5481428571428572, ""dominance"": 0.6478571428571429}, {""valence"": 0.695888888888889, ""arousal"": 0.46466666666666673, ""dominance"": 0.718}, {""valence"": 0.607, ""arousal"": 0.6105, ""dominance"": 0.6225}, {""valence"": 0.314, ""arousal"": 0.6468, ""dominance"": 0.5088}, {""valence"": 0.8031428571428573, ""arousal"": 0.49414285714285716, ""dominance"": 0.6002857142857143}, {""valence"": 0.806, ""arousal"": 0.329, ""dominance"": 0.531}]"
14,2022-03-01 01:20:11+00:00,"{""valence"": 0.5762265873015873, ""arousal"": 0.4433859347442681, ""dominance"": 0.49281653439153444, ""emotion"": [0.10445326278659613, 0.07429453262786595, 0.05361552028218694, 0.06926807760141093, 0.042504409171075834, 0.06371252204585537, 0.05339506172839506, 0.0359347442680776]}","[{""valence"": 0.28788888888888886, ""arousal"": 0.6998888888888888, ""dominance"": 0.498}, {""valence"": 0.062, ""arousal"": 0.6435000000000001, ""dominance"": 0.32249999999999995}, {""valence"": 0.7126666666666667, ""arousal"": 0.5016666666666667, ""dominance"": 0.6171666666666666}, {""valence"": 0.8125714285714286, ""arousal"": 0.3711428571428571, ""dominance"": 0.6884285714285714}, {""valence"": 0.6674, ""arousal"": 0.5708, ""dominance"": 0.618}, {""valence"": 0.10242857142857144, ""arousal"": 0.6115714285714285, ""dominance"": 0.3242857142857143}, {""valence"": 0.8966000000000001, ""arousal"": 0.396, ""dominance"": 0.6838}, {""valence"": 0.08750000000000001, ""arousal"": 0.79075, ""dominance"": 0.40549999999999997}]"
15,2022-03-02 17:52:19+00:00,"{""valence"": 0.5305818160597573, ""arousal"": 0.5186973856209152, ""dominance"": 0.520456746031746, ""emotion"": [0.11876750700280111, 0.10700280112044817, 0.03585434173669468, 0.017647058823529415, 0.0058823529411764705, 0.06582633053221289, 0.021638655462184877, 0.05602240896358542]}","[{""valence"": 0.191875, ""arousal"": 0.77625, ""dominance"": 0.550875}, {""valence"": 0.19985714285714287, ""arousal"": 0.6795714285714285, ""dominance"": 0.46528571428571436}, {""valence"": 0.672, ""arousal"": 0.6027499999999999, ""dominance"": 0.6012500000000001}, {""valence"": 0.636, ""arousal"": 0.44899999999999995, ""dominance"": 0.5945}, {""valence"": 0.668, ""arousal"": 0.418, ""dominance"": 0.382}, {""valence"": 0.1508, ""arousal"": 0.6885999999999999, ""dominance"": 0.4312}, {""valence"": 0.8106666666666666, ""arousal"": 0.5476666666666666, ""dominance"": 0.5366666666666666}, {""valence"": 0.10275000000000001, ""arousal"": 0.7617499999999999, ""dominance"": 0.402}]"
16,2022-03-03 20:41:03+00:00,"{""valence"": 0.5747726190476191, ""arousal"": 0.5389171768707482, ""dominance"": 0.5732585034013605, ""emotion"": [0.08894557823129252, 0.1092687074829932, 0.023809523809523808, 0.09523809523809523, 0.01020408163265306, 0.030612244897959183, 0.0, 0.06675170068027211]}","[{""valence"": 0.19774999999999998, ""arousal"": 0.8045, ""dominance"": 0.5962500000000001}, {""valence"": 0.3292857142857143, ""arousal"": 0.7475714285714286, ""dominance"": 0.5772857142857143}, {""valence"": 0.281, ""arousal"": 0.875, ""dominance"": 0.434}, {""valence"": 0.6856000000000001, ""arousal"": 0.59, ""dominance"": 0.6936}, {""valence"": 0.784, ""arousal"": 0.855, ""dominance"": 0.539}, {""valence"": 0.147, ""arousal"": 0.5543333333333335, ""dominance"": 0.3393333333333333}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.20900000000000002, ""arousal"": 0.60225, ""dominance"": 0.36675}]"
17,2022-03-04 21:05:12+00:00,"{""valence"": 0.5662405753968254, ""arousal"": 0.5332227182539683, ""dominance"": 0.6019806547619049, ""emotion"": [0.16071428571428573, 0.07093253968253967, 0.15625, 0.13888888888888887, 0.0798611111111111, 0.03819444444444444, 0.10069444444444443, 0.06597222222222222]}","[{""valence"": 0.4675555555555555, ""arousal"": 0.7061111111111111, ""dominance"": 0.6827777777777778}, {""valence"": 0.2925, ""arousal"": 0.7342500000000001, ""dominance"": 0.40975000000000006}, {""valence"": 0.6814444444444444, ""arousal"": 0.44766666666666666, ""dominance"": 0.6532222222222224}, {""valence"": 0.7457142857142857, ""arousal"": 0.46771428571428564, ""dominance"": 0.7519999999999999}, {""valence"": 0.7859999999999999, ""arousal"": 0.41274999999999995, ""dominance"": 0.70125}, {""valence"": 0.4845, ""arousal"": 0.7010000000000001, ""dominance"": 0.501}, {""valence"": 0.7919999999999999, ""arousal"": 0.4401999999999999, ""dominance"": 0.7402}, {""valence"": 0.5463333333333333, ""arousal"": 0.5066666666666667, ""dominance"": 0.48133333333333334}]"
18,2022-03-06 20:43:50+00:00,"{""valence"": 0.6222977411477412, ""arousal"": 0.4931091575091575, ""dominance"": 0.5361043956043955, ""emotion"": [0.0456043956043956, 0.05384615384615384, 0.17136752136752137, 0.07722832722832723, 0.02564102564102564, 0.015384615384615385, 0.12179487179487179, 0.0]}","[{""valence"": 0.17, ""arousal"": 0.7823333333333333, ""dominance"": 0.5916666666666667}, {""valence"": 0.226, ""arousal"": 0.7210000000000001, ""dominance"": 0.5403333333333333}, {""valence"": 0.6273333333333334, ""arousal"": 0.43966666666666665, ""dominance"": 0.5431666666666667}, {""valence"": 0.7854, ""arousal"": 0.38839999999999997, ""dominance"": 0.6676}, {""valence"": 0.927, ""arousal"": 0.317, ""dominance"": 0.739}, {""valence"": 0.031, ""arousal"": 0.696, ""dominance"": 0.288}, {""valence"": 0.9196666666666667, ""arousal"": 0.5916666666666667, ""dominance"": 0.7203333333333334}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
19,2022-03-08 07:38:55+00:00,"{""valence"": 0.5976554511278197, ""arousal"": 0.46421109022556384, ""dominance"": 0.5552541979949874, ""emotion"": [0.030701754385964907, 0.06672932330827068, 0.05137844611528822, 0.02506265664160401, 0.0443609022556391, 0.02412280701754386, 0.01804511278195489, 0.006578947368421052]}","[{""valence"": 0.236, ""arousal"": 0.6413333333333333, ""dominance"": 0.6223333333333334}, {""valence"": 0.3273333333333333, ""arousal"": 0.6013333333333333, ""dominance"": 0.4283333333333334}, {""valence"": 0.453, ""arousal"": 0.26699999999999996, ""dominance"": 0.432}, {""valence"": 0.9015, ""arousal"": 0.514, ""dominance"": 0.879}, {""valence"": 0.47319999999999995, ""arousal"": 0.6624000000000001, ""dominance"": 0.5644}, {""valence"": 0.15, ""arousal"": 0.4635, ""dominance"": 0.3035}, {""valence"": 0.9219999999999999, ""arousal"": 0.579, ""dominance"": 0.7765}, {""valence"": 0.071, ""arousal"": 0.654, ""dominance"": 0.227}]"
20,2022-03-10 18:34:31+00:00,"{""valence"": 0.5491867724867724, ""arousal"": 0.5247863756613756, ""dominance"": 0.5859088624338625, ""emotion"": [0.19973544973544974, 0.20634920634920637, 0.11375661375661376, 0.19523809523809524, 0.125, 0.09166666666666667, 0.09166666666666667, 0.1369047619047619]}","[{""valence"": 0.3566, ""arousal"": 0.7145999999999999, ""dominance"": 0.6237999999999999}, {""valence"": 0.25125000000000003, ""arousal"": 0.7842500000000001, ""dominance"": 0.6742499999999999}, {""valence"": 0.57975, ""arousal"": 0.4065, ""dominance"": 0.5760000000000001}, {""valence"": 0.6428333333333334, ""arousal"": 0.5423333333333333, ""dominance"": 0.7254999999999999}, {""valence"": 0.553, ""arousal"": 0.8140000000000001, ""dominance"": 0.8465}, {""valence"": 0.5, ""arousal"": 0.605, ""dominance"": 0.4525}, {""valence"": 0.8135, ""arousal"": 0.6345, ""dominance"": 0.774}, {""valence"": 0.28200000000000003, ""arousal"": 0.537, ""dominance"": 0.49300000000000005}]"
21,2022-03-11 15:37:48+00:00,"{""valence"": 0.5515649250440917, ""arousal"": 0.5256004188712522, ""dominance"": 0.5200835537918871, ""emotion"": [0.1380952380952381, 0.09226190476190475, 0.1447089947089947, 0.14503968253968255, 0.04682539682539682, 0.06349206349206349, 0.051587301587301584, 0.05753968253968253]}","[{""valence"": 0.49699999999999994, ""arousal"": 0.66, ""dominance"": 0.6223333333333334}, {""valence"": 0.40759999999999996, ""arousal"": 0.6961999999999999, ""dominance"": 0.5250000000000001}, {""valence"": 0.7663333333333333, ""arousal"": 0.5531111111111111, ""dominance"": 0.6858888888888889}, {""valence"": 0.7416666666666667, ""arousal"": 0.49877777777777776, ""dominance"": 0.6417777777777778}, {""valence"": 0.7303333333333334, ""arousal"": 0.5666666666666667, ""dominance"": 0.68}, {""valence"": 0.48100000000000004, ""arousal"": 0.586, ""dominance"": 0.42600000000000005}, {""valence"": 0.8240000000000001, ""arousal"": 0.614, ""dominance"": 0.7525000000000001}, {""valence"": 0.4545, ""arousal"": 0.67725, ""dominance"": 0.618}]"
22,2022-03-13 06:13:15+00:00,"{""valence"": 0.5931662698412699, ""arousal"": 0.49146626984126984, ""dominance"": 0.5360549206349206, ""emotion"": [0.03333333333333333, 0.05555555555555555, 0.16833333333333333, 0.10722222222222223, 0.035555555555555556, 0.016666666666666666, 0.057222222222222216, 0.06666666666666667]}","[{""valence"": 0.061, ""arousal"": 0.637, ""dominance"": 0.495}, {""valence"": 0.253, ""arousal"": 0.5405, ""dominance"": 0.35250000000000004}, {""valence"": 0.6937272727272727, ""arousal"": 0.4828181818181818, ""dominance"": 0.5731818181818181}, {""valence"": 0.7704285714285714, ""arousal"": 0.5881428571428572, ""dominance"": 0.6474285714285715}, {""valence"": 0.7546666666666666, ""arousal"": 0.6313333333333333, ""dominance"": 0.5443333333333333}, {""valence"": 0.646, ""arousal"": 0.137, ""dominance"": 0.291}, {""valence"": 0.7578, ""arousal"": 0.617, ""dominance"": 0.6174000000000001}, {""valence"": 0.197, ""arousal"": 0.5895, ""dominance"": 0.436}]"
23,2022-03-14 04:32:41+00:00,"{""valence"": 0.6329178571428572, ""arousal"": 0.4575142857142857, ""dominance"": 0.5475214285714285, ""emotion"": [0.0857142857142857, 0.07857142857142857, 0.16230158730158728, 0.12222222222222222, 0.075, 0.06904761904761905, 0.11388888888888889, 0.059523809523809514]}","[{""valence"": 0.446, ""arousal"": 0.5307142857142857, ""dominance"": 0.49614285714285716}, {""valence"": 0.31842857142857145, ""arousal"": 0.6778571428571427, ""dominance"": 0.5145714285714286}, {""valence"": 0.6468, ""arousal"": 0.41159999999999997, ""dominance"": 0.579}, {""valence"": 0.7842, ""arousal"": 0.499, ""dominance"": 0.6874}, {""valence"": 0.789, ""arousal"": 0.5245, ""dominance"": 0.5755}, {""valence"": 0.2836666666666667, ""arousal"": 0.6083333333333333, ""dominance"": 0.4626666666666666}, {""valence"": 0.8475, ""arousal"": 0.47325, ""dominance"": 0.6479999999999999}, {""valence"": 0.44020000000000004, ""arousal"": 0.36819999999999997, ""dominance"": 0.38459999999999994}]"
24,2022-03-15 14:47:24+00:00,"{""valence"": 0.5579889417989418, ""arousal"": 0.5041652116402117, ""dominance"": 0.5573403968253969, ""emotion"": [0.057407407407407414, 0.03740740740740741, 0.065, 0.08666666666666667, 0.02333333333333333, 0.024074074074074074, 0.02333333333333333, 0.030740740740740742]}","[{""valence"": 0.11374999999999999, ""arousal"": 0.6985, ""dominance"": 0.47150000000000003}, {""valence"": 0.15675, ""arousal"": 0.6975, ""dominance"": 0.4605}, {""valence"": 0.5835, ""arousal"": 0.465875, ""dominance"": 0.55625}, {""valence"": 0.6406666666666667, ""arousal"": 0.46177777777777773, ""dominance"": 0.5933333333333333}, {""valence"": 0.4546666666666666, ""arousal"": 0.8676666666666667, ""dominance"": 0.676}, {""valence"": 0.08233333333333333, ""arousal"": 0.662, ""dominance"": 0.40233333333333327}, {""valence"": 0.8806666666666666, ""arousal"": 0.6026666666666667, ""dominance"": 0.6859999999999999}, {""valence"": 0.22399999999999998, ""arousal"": 0.49, ""dominance"": 0.41475}]"
25,2022-03-17 03:35:09+00:00,"{""valence"": 0.5181430555555555, ""arousal"": 0.4991503472222222, ""dominance"": 0.4862875, ""emotion"": [0.04791666666666666, 0.056249999999999994, 0.03333333333333333, 0.034027777777777775, 0.026041666666666664, 0.12604166666666666, 0.027083333333333334, 0.11041666666666666]}","[{""valence"": 0.05720000000000001, ""arousal"": 0.7222000000000001, ""dominance"": 0.422}, {""valence"": 0.07225000000000001, ""arousal"": 0.77175, ""dominance"": 0.51175}, {""valence"": 0.84675, ""arousal"": 0.51025, ""dominance"": 0.6272500000000001}, {""valence"": 0.82875, ""arousal"": 0.49074999999999996, ""dominance"": 0.72275}, {""valence"": 0.861, ""arousal"": 0.6114999999999999, ""dominance"": 0.5365}, {""valence"": 0.12571428571428572, ""arousal"": 0.5828571428571429, ""dominance"": 0.36885714285714283}, {""valence"": 0.9316666666666666, ""arousal"": 0.5953333333333333, ""dominance"": 0.7080000000000001}, {""valence"": 0.06499999999999999, ""arousal"": 0.6736666666666666, ""dominance"": 0.37433333333333335}]"
26,2022-03-18 02:17:14+00:00,"{""valence"": 0.6818773809523809, ""arousal"": 0.5123255952380952, ""dominance"": 0.5679470238095237, ""emotion"": [0.021726190476190475, 0.014583333333333332, 0.025, 0.08214285714285714, 0.008333333333333333, 0.0375, 0.0625, 0.0]}","[{""valence"": 0.17600000000000002, ""arousal"": 0.8550000000000001, ""dominance"": 0.6443333333333333}, {""valence"": 0.16, ""arousal"": 0.8785000000000001, ""dominance"": 0.627}, {""valence"": 0.7975000000000001, ""arousal"": 0.7565, ""dominance"": 0.609}, {""valence"": 0.6114, ""arousal"": 0.46399999999999997, ""dominance"": 0.5845999999999999}, {""valence"": 0.24, ""arousal"": 0.798, ""dominance"": 0.558}, {""valence"": 0.58, ""arousal"": 0.673, ""dominance"": 0.645}, {""valence"": 0.9169999999999999, ""arousal"": 0.6416666666666666, ""dominance"": 0.6483333333333333}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
