Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
14,2021-02-19 08:53:37+00:00,"{""valence"": 0.5422767573696146, ""arousal"": 0.4513166099773243, ""dominance"": 0.515481179138322, ""emotion"": [0.13061224489795917, 0.0965986394557823, 0.09365079365079365, 0.06972789115646258, 0.04433106575963719, 0.05187074829931972, 0.05634920634920635, 0.022108843537414966]}","[{""valence"": 0.33720000000000006, ""arousal"": 0.7928000000000001, ""dominance"": 0.5896}, {""valence"": 0.36575, ""arousal"": 0.723125, ""dominance"": 0.48500000000000004}, {""valence"": 0.604, ""arousal"": 0.46799999999999997, ""dominance"": 0.534}, {""valence"": 0.7971666666666667, ""arousal"": 0.4328333333333334, ""dominance"": 0.6538333333333334}, {""valence"": 0.65975, ""arousal"": 0.46325, ""dominance"": 0.506}, {""valence"": 0.12325, ""arousal"": 0.61825, ""dominance"": 0.29625}, {""valence"": 0.8756, ""arousal"": 0.4312, ""dominance"": 0.7044}, {""valence"": 0.093, ""arousal"": 0.7055, ""dominance"": 0.3225}]"
15,2021-02-20 18:00:50+00:00,"{""valence"": 0.5388988721804511, ""arousal"": 0.4436141604010026, ""dominance"": 0.5557408521303259, ""emotion"": [0.05526315789473685, 0.05701754385964912, 0.016290726817042606, 0.038157894736842106, 0.021929824561403508, 0.06892230576441102, 0.0, 0.017543859649122806]}","[{""valence"": 0.35124999999999995, ""arousal"": 0.8130000000000001, ""dominance"": 0.70825}, {""valence"": 0.2715, ""arousal"": 0.6448333333333333, ""dominance"": 0.4856666666666667}, {""valence"": 0.6465000000000001, ""arousal"": 0.5885, ""dominance"": 0.6499999999999999}, {""valence"": 0.6050000000000001, ""arousal"": 0.4426, ""dominance"": 0.7138}, {""valence"": 0.2, ""arousal"": 0.9, ""dominance"": 0.571}, {""valence"": 0.24814285714285714, ""arousal"": 0.6565714285714285, ""dominance"": 0.39514285714285713}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.1875, ""arousal"": 0.6319999999999999, ""dominance"": 0.24050000000000002}]"
16,2021-02-24 17:12:42+00:00,"{""valence"": 0.6146339826839826, ""arousal"": 0.4333649711399712, ""dominance"": 0.5190263347763348, ""emotion"": [0.033766233766233764, 0.03073593073593073, 0.04141414141414141, 0.059595959595959584, 0.035281385281385275, 0.01406926406926407, 0.03333333333333333, 0.006493506493506493]}","[{""valence"": 0.42200000000000004, ""arousal"": 0.769, ""dominance"": 0.7004999999999999}, {""valence"": 0.52225, ""arousal"": 0.679, ""dominance"": 0.65575}, {""valence"": 0.7451666666666666, ""arousal"": 0.5558333333333334, ""dominance"": 0.7133333333333334}, {""valence"": 0.8021428571428572, ""arousal"": 0.4852857142857143, ""dominance"": 0.7185714285714285}, {""valence"": 0.8220000000000001, ""arousal"": 0.7098000000000001, ""dominance"": 0.7333999999999999}, {""valence"": 0.1735, ""arousal"": 0.5585, ""dominance"": 0.273}, {""valence"": 0.8306000000000001, ""arousal"": 0.5728000000000001, ""dominance"": 0.7256}, {""valence"": 0.083, ""arousal"": 0.644, ""dominance"": 0.167}]"
17,2021-02-26 12:39:38+00:00,"{""valence"": 0.5766143772893773, ""arousal"": 0.45088846153846157, ""dominance"": 0.5666455128205128, ""emotion"": [0.036630036630036625, 0.036630036630036625, 0.1195054945054945, 0.11996336996336997, 0.035256410256410256, 0.02564102564102564, 0.02564102564102564, 0.0]}","[{""valence"": 0.271, ""arousal"": 0.811, ""dominance"": 0.571}, {""valence"": 0.2045, ""arousal"": 0.68, ""dominance"": 0.361}, {""valence"": 0.567, ""arousal"": 0.504625, ""dominance"": 0.548125}, {""valence"": 0.7633749999999999, ""arousal"": 0.42274999999999996, ""dominance"": 0.71675}, {""valence"": 0.5266666666666667, ""arousal"": 0.5843333333333334, ""dominance"": 0.7033333333333333}, {""valence"": 0.052, ""arousal"": 0.91, ""dominance"": 0.518}, {""valence"": 0.8714999999999999, ""arousal"": 0.43100000000000005, ""dominance"": 0.7909999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
18,2021-03-01 17:58:24+00:00,"{""valence"": 0.5891990392648288, ""arousal"": 0.4098485797827903, ""dominance"": 0.5057567251461988, ""emotion"": [0.03602756892230576, 0.04824561403508772, 0.05240183792815372, 0.05511695906432749, 0.022953216374269007, 0.05263157894736842, 0.02880116959064328, 0.013157894736842105]}","[{""valence"": 0.15875, ""arousal"": 0.74, ""dominance"": 0.49025}, {""valence"": 0.2158, ""arousal"": 0.6086, ""dominance"": 0.483}, {""valence"": 0.6501428571428571, ""arousal"": 0.462, ""dominance"": 0.6025714285714285}, {""valence"": 0.751, ""arousal"": 0.47475000000000006, ""dominance"": 0.7085}, {""valence"": 0.8883333333333333, ""arousal"": 0.649, ""dominance"": 0.8233333333333333}, {""valence"": 0.185, ""arousal"": 0.5952, ""dominance"": 0.29780000000000006}, {""valence"": 0.85875, ""arousal"": 0.5965, ""dominance"": 0.7879999999999999}, {""valence"": 0.13, ""arousal"": 0.725, ""dominance"": 0.272}]"
19,2021-03-05 09:39:47+00:00,"{""valence"": 0.5885458994708995, ""arousal"": 0.44555813492063495, ""dominance"": 0.5502928571428573, ""emotion"": [0.10449735449735449, 0.09755291005291006, 0.03968253968253968, 0.09801587301587301, 0.027777777777777776, 0.041666666666666664, 0.02857142857142857, 0.027777777777777776]}","[{""valence"": 0.23371428571428574, ""arousal"": 0.7912857142857143, ""dominance"": 0.5792857142857143}, {""valence"": 0.45999999999999996, ""arousal"": 0.6536666666666666, ""dominance"": 0.6158333333333333}, {""valence"": 0.7313333333333333, ""arousal"": 0.48233333333333334, ""dominance"": 0.6903333333333334}, {""valence"": 0.7318333333333333, ""arousal"": 0.44283333333333336, ""dominance"": 0.7136666666666667}, {""valence"": 0.219, ""arousal"": 0.794, ""dominance"": 0.611}, {""valence"": 0.13, ""arousal"": 0.8109999999999999, ""dominance"": 0.6355}, {""valence"": 0.929, ""arousal"": 0.519, ""dominance"": 0.8045}, {""valence"": 0.219, ""arousal"": 0.794, ""dominance"": 0.611}]"
20,2021-03-05 14:11:57+00:00,"{""valence"": 0.5473762755102041, ""arousal"": 0.43819600340136056, ""dominance"": 0.4998384353741497, ""emotion"": [0.1020408163265306, 0.09736394557823128, 0.10459183673469387, 0.10629251700680271, 0.030612244897959183, 0.05612244897959183, 0.04251700680272109, 0.03571428571428571]}","[{""valence"": 0.26666666666666666, ""arousal"": 0.6128333333333335, ""dominance"": 0.4851666666666667}, {""valence"": 0.428875, ""arousal"": 0.568875, ""dominance"": 0.65825}, {""valence"": 0.6325, ""arousal"": 0.406875, ""dominance"": 0.5622500000000001}, {""valence"": 0.7494999999999998, ""arousal"": 0.37675000000000003, ""dominance"": 0.618375}, {""valence"": 0.59, ""arousal"": 0.37766666666666665, ""dominance"": 0.46}, {""valence"": 0.145, ""arousal"": 0.5417500000000001, ""dominance"": 0.29150000000000004}, {""valence"": 0.79375, ""arousal"": 0.32225, ""dominance"": 0.597}, {""valence"": 0.118, ""arousal"": 0.47550000000000003, ""dominance"": 0.177}]"
21,2021-03-08 08:24:34+00:00,"{""valence"": 0.6245245098039216, ""arousal"": 0.4217437908496733, ""dominance"": 0.5470418300653596, ""emotion"": [0.033823529411764704, 0.041176470588235294, 0.10392156862745097, 0.1284313725490196, 0.026470588235294117, 0.011764705882352941, 0.056699346405228765, 0.018300653594771243]}","[{""valence"": 0.23233333333333336, ""arousal"": 0.637, ""dominance"": 0.322}, {""valence"": 0.26025, ""arousal"": 0.6385, ""dominance"": 0.37575000000000003}, {""valence"": 0.7164444444444444, ""arousal"": 0.46466666666666673, ""dominance"": 0.5886666666666667}, {""valence"": 0.7699230769230769, ""arousal"": 0.41561538461538466, ""dominance"": 0.6066153846153846}, {""valence"": 0.7555, ""arousal"": 0.4695, ""dominance"": 0.485}, {""valence"": 0.573, ""arousal"": 0.571, ""dominance"": 0.436}, {""valence"": 0.8031666666666667, ""arousal"": 0.41033333333333327, ""dominance"": 0.5619999999999999}, {""valence"": 0.3175, ""arousal"": 0.6325, ""dominance"": 0.4405}]"
22,2021-03-12 11:26:22+00:00,"{""valence"": 0.5954000377928949, ""arousal"": 0.42789580498866214, ""dominance"": 0.5260951058201057, ""emotion"": [0.05553665910808767, 0.026303854875283448, 0.04270597127739985, 0.05132275132275132, 0.006802721088435374, 0.004761904761904762, 0.0, 0.004761904761904762]}","[{""valence"": 0.25537499999999996, ""arousal"": 0.8086249999999999, ""dominance"": 0.5696249999999999}, {""valence"": 0.37075, ""arousal"": 0.7197499999999999, ""dominance"": 0.6245}, {""valence"": 0.5888, ""arousal"": 0.5104, ""dominance"": 0.6275999999999999}, {""valence"": 0.5788, ""arousal"": 0.48739999999999994, ""dominance"": 0.5814}, {""valence"": 0.327, ""arousal"": 0.918, ""dominance"": 0.623}, {""valence"": 0.104, ""arousal"": 0.856, ""dominance"": 0.419}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.104, ""arousal"": 0.856, ""dominance"": 0.419}]"
23,2021-03-13 09:21:21+00:00,"{""valence"": 0.5797481277056277, ""arousal"": 0.45267103354978355, ""dominance"": 0.5476849567099566, ""emotion"": [0.0613095238095238, 0.051628787878787885, 0.043712121212121216, 0.020795454545454544, 0.026666666666666665, 0.04083333333333333, 0.018333333333333333, 0.01875]}","[{""valence"": 0.2357142857142857, ""arousal"": 0.8404285714285714, ""dominance"": 0.5784285714285715}, {""valence"": 0.2868571428571428, ""arousal"": 0.727, ""dominance"": 0.5542857142857143}, {""valence"": 0.7380000000000001, ""arousal"": 0.5168, ""dominance"": 0.5692000000000002}, {""valence"": 0.7196666666666666, ""arousal"": 0.449, ""dominance"": 0.6736666666666666}, {""valence"": 0.5166666666666667, ""arousal"": 0.5810000000000001, ""dominance"": 0.48933333333333334}, {""valence"": 0.1542, ""arousal"": 0.7528, ""dominance"": 0.47379999999999994}, {""valence"": 0.831, ""arousal"": 0.523, ""dominance"": 0.687}, {""valence"": 0.1615, ""arousal"": 0.759, ""dominance"": 0.5435}]"
24,2021-03-17 11:18:53+00:00,"{""valence"": 0.5845197433518862, ""arousal"": 0.4922555967841683, ""dominance"": 0.5826234075448361, ""emotion"": [0.0910482374768089, 0.09948979591836735, 0.12482993197278912, 0.13732993197278912, 0.06377551020408163, 0.017857142857142856, 0.03826530612244898, 0.0]}","[{""valence"": 0.3832222222222222, ""arousal"": 0.7968888888888888, ""dominance"": 0.6218888888888888}, {""valence"": 0.4338571428571429, ""arousal"": 0.7355714285714284, ""dominance"": 0.5988571428571429}, {""valence"": 0.6914, ""arousal"": 0.4734, ""dominance"": 0.6312}, {""valence"": 0.7086363636363635, ""arousal"": 0.4643636363636364, ""dominance"": 0.7014545454545456}, {""valence"": 0.662, ""arousal"": 0.702, ""dominance"": 0.7159999999999999}, {""valence"": 0.1305, ""arousal"": 0.769, ""dominance"": 0.41200000000000003}, {""valence"": 0.8683333333333332, ""arousal"": 0.5720000000000001, ""dominance"": 0.7556666666666666}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
25,2021-03-19 06:34:29+00:00,"{""valence"": 0.5877667517006804, ""arousal"": 0.5177079365079365, ""dominance"": 0.6013197278911564, ""emotion"": [0.1776360544217687, 0.06496598639455782, 0.05099206349206349, 0.09849773242630387, 0.019841269841269844, 0.011904761904761904, 0.04433106575963719, 0.023809523809523808]}","[{""valence"": 0.2987499999999999, ""arousal"": 0.7473333333333335, ""dominance"": 0.5701666666666666}, {""valence"": 0.321, ""arousal"": 0.7220000000000001, ""dominance"": 0.5543333333333333}, {""valence"": 0.6418, ""arousal"": 0.45899999999999996, ""dominance"": 0.5247999999999999}, {""valence"": 0.7507, ""arousal"": 0.5295, ""dominance"": 0.7145}, {""valence"": 0.542, ""arousal"": 0.763, ""dominance"": 0.7525}, {""valence"": 0.02, ""arousal"": 0.719, ""dominance"": 0.235}, {""valence"": 0.79375, ""arousal"": 0.5025000000000001, ""dominance"": 0.7162499999999999}, {""valence"": 0.104, ""arousal"": 0.7909999999999999, ""dominance"": 0.4145}]"
26,2021-03-19 12:35:17+00:00,"{""valence"": 0.5435152777777777, ""arousal"": 0.4812659722222223, ""dominance"": 0.5583632605820105, ""emotion"": [0.1216269841269841, 0.0744047619047619, 0.06547619047619048, 0.0925925925925926, 0.011904761904761904, 0.020833333333333332, 0.041666666666666664, 0.020833333333333332]}","[{""valence"": 0.21414285714285716, ""arousal"": 0.7788571428571428, ""dominance"": 0.5317142857142857}, {""valence"": 0.29983333333333334, ""arousal"": 0.648, ""dominance"": 0.5333333333333333}, {""valence"": 0.6036666666666667, ""arousal"": 0.616, ""dominance"": 0.703}, {""valence"": 0.6508, ""arousal"": 0.43179999999999996, ""dominance"": 0.5820000000000001}, {""valence"": 0.327, ""arousal"": 0.918, ""dominance"": 0.623}, {""valence"": 0.02, ""arousal"": 0.8185, ""dominance"": 0.39999999999999997}, {""valence"": 0.88, ""arousal"": 0.642, ""dominance"": 0.877}, {""valence"": 0.02, ""arousal"": 0.8185, ""dominance"": 0.39999999999999997}]"
