Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2020-11-22 04:55:16+00:00,"{""valence"": 0.6091059722222221, ""arousal"": 0.4322843253968253, ""dominance"": 0.5477683531746033, ""emotion"": [0.062361111111111124, 0.05777777777777778, 0.05583333333333333, 0.05625, 0.03680555555555556, 0.03777777777777778, 0.020833333333333332, 0.015555555555555555]}","[{""valence"": 0.27025, ""arousal"": 0.7608750000000002, ""dominance"": 0.6458750000000001}, {""valence"": 0.3732857142857143, ""arousal"": 0.6045714285714286, ""dominance"": 0.48871428571428577}, {""valence"": 0.7144999999999999, ""arousal"": 0.57675, ""dominance"": 0.653}, {""valence"": 0.7423333333333334, ""arousal"": 0.5556666666666666, ""dominance"": 0.7623333333333333}, {""valence"": 0.54875, ""arousal"": 0.63775, ""dominance"": 0.65325}, {""valence"": 0.24974999999999997, ""arousal"": 0.5025000000000001, ""dominance"": 0.36325}, {""valence"": 0.832, ""arousal"": 0.6815, ""dominance"": 0.8155}, {""valence"": 0.0775, ""arousal"": 0.6825, ""dominance"": 0.36050000000000004}]"
11,2020-11-24 12:48:16+00:00,"{""valence"": 0.6195425595238095, ""arousal"": 0.48279268353174604, ""dominance"": 0.607976810515873, ""emotion"": [0.055431547619047616, 0.03125, 0.054563492063492064, 0.10672123015873014, 0.10910218253968254, 0.07834821428571428, 0.061879960317460306, 0.018229166666666664]}","[{""valence"": 0.34183333333333327, ""arousal"": 0.5826666666666666, ""dominance"": 0.47350000000000003}, {""valence"": 0.148, ""arousal"": 0.6234999999999999, ""dominance"": 0.34450000000000003}, {""valence"": 0.6135, ""arousal"": 0.528, ""dominance"": 0.6106666666666668}, {""valence"": 0.7051, ""arousal"": 0.47780000000000006, ""dominance"": 0.6812}, {""valence"": 0.5383333333333333, ""arousal"": 0.6406666666666667, ""dominance"": 0.7158333333333333}, {""valence"": 0.39312499999999995, ""arousal"": 0.530125, ""dominance"": 0.489625}, {""valence"": 0.789, ""arousal"": 0.44850000000000007, ""dominance"": 0.652}, {""valence"": 0.21599999999999997, ""arousal"": 0.584, ""dominance"": 0.3735}]"
12,2020-11-25 04:01:40+00:00,"{""valence"": 0.5821899350649351, ""arousal"": 0.5141960678210679, ""dominance"": 0.6322878427128428, ""emotion"": [0.09808802308802309, 0.05263347763347763, 0.05389610389610389, 0.18354978354978355, 0.09393939393939393, 0.07373737373737374, 0.022727272727272728, 0.04126984126984127]}","[{""valence"": 0.3305, ""arousal"": 0.7343333333333333, ""dominance"": 0.6066666666666667}, {""valence"": 0.3225, ""arousal"": 0.8045, ""dominance"": 0.646}, {""valence"": 0.6176666666666667, ""arousal"": 0.5486666666666666, ""dominance"": 0.6276666666666667}, {""valence"": 0.6329, ""arousal"": 0.4833, ""dominance"": 0.7495}, {""valence"": 0.52025, ""arousal"": 0.6815, ""dominance"": 0.764}, {""valence"": 0.27425, ""arousal"": 0.60275, ""dominance"": 0.469}, {""valence"": 0.582, ""arousal"": 0.5, ""dominance"": 0.649}, {""valence"": 0.24300000000000002, ""arousal"": 0.6749999999999999, ""dominance"": 0.6016666666666667}]"
13,2020-11-25 15:44:26+00:00,"{""valence"": 0.5907121848739498, ""arousal"": 0.47569887955182066, ""dominance"": 0.5991812558356676, ""emotion"": [0.03594771241830066, 0.028594771241830064, 0.051470588235294115, 0.09523809523809523, 0.02065826330532213, 0.021241830065359478, 0.015756302521008403, 0.021241830065359478]}","[{""valence"": 0.1455, ""arousal"": 0.7165, ""dominance"": 0.399}, {""valence"": 0.43166666666666664, ""arousal"": 0.6549999999999999, ""dominance"": 0.66}, {""valence"": 0.5953333333333334, ""arousal"": 0.3333333333333333, ""dominance"": 0.5116666666666667}, {""valence"": 0.7002499999999999, ""arousal"": 0.47124999999999995, ""dominance"": 0.75875}, {""valence"": 0.668, ""arousal"": 0.5726666666666667, ""dominance"": 0.81}, {""valence"": 0.18, ""arousal"": 0.745, ""dominance"": 0.391}, {""valence"": 0.8255, ""arousal"": 0.3675, ""dominance"": 0.6355}, {""valence"": 0.18, ""arousal"": 0.745, ""dominance"": 0.391}]"
14,2020-11-26 00:11:39+00:00,"{""valence"": 0.6808271577380951, ""arousal"": 0.49096569940476187, ""dominance"": 0.606450992063492, ""emotion"": [0.04027777777777777, 0.013888888888888888, 0.09729662698412699, 0.17876984126984127, 0.045114087301587294, 0.019444444444444445, 0.10562996031746032, 0.006944444444444444]}","[{""valence"": 0.31566666666666665, ""arousal"": 0.7186666666666667, ""dominance"": 0.5333333333333333}, {""valence"": 0.5325, ""arousal"": 0.6, ""dominance"": 0.735}, {""valence"": 0.810625, ""arousal"": 0.44325, ""dominance"": 0.661}, {""valence"": 0.7471176470588236, ""arousal"": 0.47794117647058826, ""dominance"": 0.7489999999999999}, {""valence"": 0.805, ""arousal"": 0.45380000000000004, ""dominance"": 0.6708000000000001}, {""valence"": 0.356, ""arousal"": 0.6125, ""dominance"": 0.4605}, {""valence"": 0.8778571428571428, ""arousal"": 0.42242857142857143, ""dominance"": 0.6611428571428571}, {""valence"": 0.13, ""arousal"": 0.725, ""dominance"": 0.272}]"
15,2020-11-26 20:42:45+00:00,"{""valence"": 0.6557199074074074, ""arousal"": 0.4657347883597884, ""dominance"": 0.6169910714285715, ""emotion"": [0.018518518518518517, 0.06481481481481481, 0.08333333333333333, 0.17361111111111113, 0.020833333333333332, 0.03968253968253968, 0.08912037037037036, 0.018518518518518517]}","[{""valence"": 0.519, ""arousal"": 0.471, ""dominance"": 0.5785}, {""valence"": 0.4816000000000001, ""arousal"": 0.5603999999999999, ""dominance"": 0.5704}, {""valence"": 0.7876000000000001, ""arousal"": 0.6285999999999999, ""dominance"": 0.7636}, {""valence"": 0.8825, ""arousal"": 0.5273333333333333, ""dominance"": 0.7595000000000001}, {""valence"": 0.64, ""arousal"": 0.716, ""dominance"": 0.898}, {""valence"": 0.37400000000000005, ""arousal"": 0.528, ""dominance"": 0.44725000000000004}, {""valence"": 0.9376666666666665, ""arousal"": 0.5269999999999999, ""dominance"": 0.7653333333333334}, {""valence"": 0.6405000000000001, ""arousal"": 0.449, ""dominance"": 0.5785}]"
16,2020-11-27 13:36:34+00:00,"{""valence"": 0.5490787878787878, ""arousal"": 0.49560335497835495, ""dominance"": 0.6084379870129871, ""emotion"": [0.12348484848484848, 0.11363636363636363, 0.1265151515151515, 0.18333333333333332, 0.048484848484848485, 0.07662337662337662, 0.06666666666666667, 0.011363636363636364]}","[{""valence"": 0.27749999999999997, ""arousal"": 0.6553333333333332, ""dominance"": 0.5068333333333334}, {""valence"": 0.47433333333333333, ""arousal"": 0.5263333333333333, ""dominance"": 0.6900000000000001}, {""valence"": 0.7254999999999999, ""arousal"": 0.47600000000000003, ""dominance"": 0.6050000000000001}, {""valence"": 0.7051249999999999, ""arousal"": 0.5349999999999999, ""dominance"": 0.707375}, {""valence"": 0.611, ""arousal"": 0.608, ""dominance"": 0.7735000000000001}, {""valence"": 0.3873333333333333, ""arousal"": 0.4283333333333334, ""dominance"": 0.49900000000000005}, {""valence"": 0.7533333333333333, ""arousal"": 0.535, ""dominance"": 0.6886666666666666}, {""valence"": 0.15, ""arousal"": 0.774, ""dominance"": 0.417}]"
17,2020-11-27 15:31:43+00:00,"{""valence"": 0.6266708683473389, ""arousal"": 0.4510344537815126, ""dominance"": 0.603502147525677, ""emotion"": [0.021241830065359475, 0.039449112978524735, 0.05578898225957049, 0.12357609710550885, 0.05065359477124183, 0.01984126984126984, 0.004901960784313725, 0.018207282913165267]}","[{""valence"": 0.19466666666666668, ""arousal"": 0.6343333333333333, ""dominance"": 0.441}, {""valence"": 0.34575, ""arousal"": 0.48250000000000004, ""dominance"": 0.4855}, {""valence"": 0.6282000000000001, ""arousal"": 0.3928, ""dominance"": 0.593}, {""valence"": 0.677, ""arousal"": 0.48411111111111116, ""dominance"": 0.7247777777777777}, {""valence"": 0.4746666666666666, ""arousal"": 0.7273333333333333, ""dominance"": 0.7883333333333334}, {""valence"": 0.28400000000000003, ""arousal"": 0.528, ""dominance"": 0.5063333333333333}, {""valence"": 0.969, ""arousal"": 0.544, ""dominance"": 0.905}, {""valence"": 0.304, ""arousal"": 0.519, ""dominance"": 0.5509999999999999}]"
18,2020-11-28 20:49:26+00:00,"{""valence"": 0.5741507407407408, ""arousal"": 0.5258568518518519, ""dominance"": 0.5576220634920636, ""emotion"": [0.11888888888888888, 0.10119047619047619, 0.016666666666666666, 0.05026455026455026, 0.056190476190476187, 0.10674603174603174, 0.016666666666666666, 0.06944444444444443]}","[{""valence"": 0.21885714285714286, ""arousal"": 0.6305714285714286, ""dominance"": 0.39614285714285724}, {""valence"": 0.22159999999999996, ""arousal"": 0.6794, ""dominance"": 0.441}, {""valence"": 0.959, ""arousal"": 0.725, ""dominance"": 0.75}, {""valence"": 0.7537499999999999, ""arousal"": 0.673, ""dominance"": 0.82075}, {""valence"": 0.383, ""arousal"": 0.7731999999999999, ""dominance"": 0.6212}, {""valence"": 0.2254285714285714, ""arousal"": 0.631142857142857, ""dominance"": 0.37400000000000005}, {""valence"": 0.959, ""arousal"": 0.725, ""dominance"": 0.75}, {""valence"": 0.31325000000000003, ""arousal"": 0.67475, ""dominance"": 0.4305}]"
19,2020-11-30 17:12:42+00:00,"{""valence"": 0.5404908163265306, ""arousal"": 0.5028139455782312, ""dominance"": 0.5726369047619048, ""emotion"": [0.0760204081632653, 0.08137755102040815, 0.09965986394557823, 0.1108843537414966, 0.03163265306122449, 0.01020408163265306, 0.04047619047619048, 0.03511904761904762]}","[{""valence"": 0.236, ""arousal"": 0.7765, ""dominance"": 0.555}, {""valence"": 0.475125, ""arousal"": 0.6348750000000001, ""dominance"": 0.5805}, {""valence"": 0.7613750000000001, ""arousal"": 0.44987499999999997, ""dominance"": 0.588625}, {""valence"": 0.695125, ""arousal"": 0.513875, ""dominance"": 0.685625}, {""valence"": 0.64, ""arousal"": 0.7159999999999999, ""dominance"": 0.898}, {""valence"": 0.792, ""arousal"": 0.105, ""dominance"": 0.431}, {""valence"": 0.8503333333333334, ""arousal"": 0.7046666666666667, ""dominance"": 0.674}, {""valence"": 0.05833333333333333, ""arousal"": 0.839, ""dominance"": 0.49866666666666665}]"
20,2020-12-01 03:47:29+00:00,"{""valence"": 0.5174114285714285, ""arousal"": 0.4713799999999999, ""dominance"": 0.535765925925926, ""emotion"": [0.0962962962962963, 0.043703703703703696, 0.0747089947089947, 0.1144973544973545, 0.006666666666666667, 0.03333333333333333, 0.006666666666666667, 0.06666666666666667]}","[{""valence"": 0.10133333333333333, ""arousal"": 0.6926666666666667, ""dominance"": 0.35133333333333333}, {""valence"": 0.46975000000000006, ""arousal"": 0.52525, ""dominance"": 0.46449999999999997}, {""valence"": 0.7048333333333333, ""arousal"": 0.40149999999999997, ""dominance"": 0.5856666666666667}, {""valence"": 0.6244, ""arousal"": 0.47779999999999995, ""dominance"": 0.6841000000000002}, {""valence"": 0.927, ""arousal"": 0.317, ""dominance"": 0.739}, {""valence"": 0.153, ""arousal"": 0.51, ""dominance"": 0.407}, {""valence"": 0.927, ""arousal"": 0.317, ""dominance"": 0.739}, {""valence"": 0.082, ""arousal"": 0.702, ""dominance"": 0.24}]"
21,2020-12-01 22:49:19+00:00,"{""valence"": 0.5679218253968255, ""arousal"": 0.4918577380952381, ""dominance"": 0.5679948412698413, ""emotion"": [0.08898809523809524, 0.1244047619047619, 0.15069444444444444, 0.125, 0.061111111111111116, 0.02857142857142857, 0.07777777777777778, 0.07023809523809524]}","[{""valence"": 0.1694, ""arousal"": 0.6838, ""dominance"": 0.43}, {""valence"": 0.4367142857142857, ""arousal"": 0.6298571428571428, ""dominance"": 0.571}, {""valence"": 0.6473, ""arousal"": 0.48649999999999993, ""dominance"": 0.5977000000000001}, {""valence"": 0.6924444444444444, ""arousal"": 0.5017777777777778, ""dominance"": 0.6887777777777777}, {""valence"": 0.8867499999999999, ""arousal"": 0.568, ""dominance"": 0.5740000000000001}, {""valence"": 0.11699999999999999, ""arousal"": 0.6295, ""dominance"": 0.2635}, {""valence"": 0.9011999999999999, ""arousal"": 0.5096, ""dominance"": 0.6478}, {""valence"": 0.167, ""arousal"": 0.6, ""dominance"": 0.3546666666666667}]"
22,2020-12-02 04:01:39+00:00,"{""valence"": 0.5826361416361417, ""arousal"": 0.5246550213675214, ""dominance"": 0.6376624084249084, ""emotion"": [0.06726190476190476, 0.07513736263736263, 0.09107142857142857, 0.17211538461538461, 0.05793650793650794, 0.05892857142857143, 0.026785714285714284, 0.014285714285714287]}","[{""valence"": 0.4202, ""arousal"": 0.5934000000000001, ""dominance"": 0.5934}, {""valence"": 0.347, ""arousal"": 0.654, ""dominance"": 0.5396666666666666}, {""valence"": 0.5968333333333333, ""arousal"": 0.5238333333333333, ""dominance"": 0.7161666666666666}, {""valence"": 0.7123571428571429, ""arousal"": 0.49800000000000005, ""dominance"": 0.8019285714285714}, {""valence"": 0.52025, ""arousal"": 0.6815, ""dominance"": 0.764}, {""valence"": 0.30174999999999996, ""arousal"": 0.6174999999999999, ""dominance"": 0.5075000000000001}, {""valence"": 0.7545, ""arousal"": 0.422, ""dominance"": 0.7035}, {""valence"": 0.219, ""arousal"": 0.794, ""dominance"": 0.611}]"
23,2020-12-03 15:31:39+00:00,"{""valence"": 0.6288092500636618, ""arousal"": 0.5329270817417876, ""dominance"": 0.618239196587726, ""emotion"": [0.09360835243188186, 0.034784823020117143, 0.05938375350140056, 0.12556022408963585, 0.014285714285714285, 0.029857397504456328, 0.024089635854341734, 0.008403361344537815]}","[{""valence"": 0.3615, ""arousal"": 0.6751666666666667, ""dominance"": 0.6659999999999999}, {""valence"": 0.388, ""arousal"": 0.6572, ""dominance"": 0.6931999999999999}, {""valence"": 0.7085714285714285, ""arousal"": 0.6071428571428571, ""dominance"": 0.663142857142857}, {""valence"": 0.624, ""arousal"": 0.5042307692307693, ""dominance"": 0.6967692307692308}, {""valence"": 0.909, ""arousal"": 0.4535, ""dominance"": 0.5085}, {""valence"": 0.14125, ""arousal"": 0.41250000000000003, ""dominance"": 0.33375}, {""valence"": 0.9186666666666667, ""arousal"": 0.5473333333333333, ""dominance"": 0.6493333333333334}, {""valence"": 0.521, ""arousal"": 0.569, ""dominance"": 0.784}]"
24,2020-12-04 13:14:30+00:00,"{""valence"": 0.6043412464985995, ""arousal"": 0.47664435107376285, ""dominance"": 0.6293961951447246, ""emotion"": [0.045658263305322126, 0.08263305322128851, 0.0526610644257703, 0.12474323062558354, 0.01680672268907563, 0.07385620915032678, 0.018207282913165267, 0.0196078431372549]}","[{""valence"": 0.477, ""arousal"": 0.7495, ""dominance"": 0.74875}, {""valence"": 0.478125, ""arousal"": 0.6548750000000001, ""dominance"": 0.63575}, {""valence"": 0.6498333333333334, ""arousal"": 0.7158333333333332, ""dominance"": 0.7726666666666667}, {""valence"": 0.6942, ""arousal"": 0.5281, ""dominance"": 0.8375}, {""valence"": 0.8855, ""arousal"": 0.565, ""dominance"": 0.6805}, {""valence"": 0.25739999999999996, ""arousal"": 0.4845999999999999, ""dominance"": 0.5016}, {""valence"": 0.938, ""arousal"": 0.657, ""dominance"": 0.8835}, {""valence"": 0.125, ""arousal"": 0.833, ""dominance"": 0.564}]"
25,2020-12-04 22:42:57+00:00,"{""valence"": 0.5873471474953618, ""arousal"": 0.4488936611008039, ""dominance"": 0.543878169449598, ""emotion"": [0.06369047619047619, 0.05068027210884353, 0.09999999999999999, 0.12982374768089056, 0.03333333333333333, 0.028571428571428574, 0.021428571428571432, 0.0]}","[{""valence"": 0.2892, ""arousal"": 0.6863999999999999, ""dominance"": 0.5358}, {""valence"": 0.46075, ""arousal"": 0.53175, ""dominance"": 0.50475}, {""valence"": 0.6531428571428571, ""arousal"": 0.39971428571428574, ""dominance"": 0.45685714285714285}, {""valence"": 0.6190000000000001, ""arousal"": 0.4745833333333333, ""dominance"": 0.7528333333333336}, {""valence"": 0.7679999999999999, ""arousal"": 0.5743333333333333, ""dominance"": 0.574}, {""valence"": 0.4085, ""arousal"": 0.41500000000000004, ""dominance"": 0.464}, {""valence"": 0.76, ""arousal"": 0.434, ""dominance"": 0.5915}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
26,2020-12-06 05:45:48+00:00,"{""valence"": 0.6654957142857142, ""arousal"": 0.5031590476190477, ""dominance"": 0.6041069841269842, ""emotion"": [0.105, 0.09230158730158729, 0.05277777777777778, 0.1692857142857143, 0.030555555555555555, 0.0484126984126984, 0.008333333333333333, 0.08174603174603173]}","[{""valence"": 0.12625, ""arousal"": 0.7455, ""dominance"": 0.433875}, {""valence"": 0.24033333333333332, ""arousal"": 0.6584444444444445, ""dominance"": 0.4874444444444445}, {""valence"": 0.8203333333333335, ""arousal"": 0.5253333333333333, ""dominance"": 0.7176666666666667}, {""valence"": 0.621090909090909, ""arousal"": 0.5024545454545455, ""dominance"": 0.7532727272727272}, {""valence"": 0.3775, ""arousal"": 0.627, ""dominance"": 0.537}, {""valence"": 0.20800000000000002, ""arousal"": 0.6658000000000001, ""dominance"": 0.4772}, {""valence"": 0.837, ""arousal"": 0.596, ""dominance"": 0.849}, {""valence"": 0.17166666666666666, ""arousal"": 0.6706666666666666, ""dominance"": 0.3701666666666667}]"
