Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2014-08-04 14:48:14+00:00,"{""valence"": 0.5877492753623188, ""arousal"": 0.4705987577639752, ""dominance"": 0.47050455486542436, ""emotion"": [0.06387163561076604, 0.03561076604554865, 0.05993788819875776, 0.012422360248447204, 0.020703933747412008, 0.04430641821946169, 0.023291925465838508, 0.02981366459627329]}","[{""valence"": 0.18157142857142855, ""arousal"": 0.642, ""dominance"": 0.4108571428571429}, {""valence"": 0.2365, ""arousal"": 0.671, ""dominance"": 0.46724999999999994}, {""valence"": 0.6487142857142858, ""arousal"": 0.37614285714285717, ""dominance"": 0.6071428571428571}, {""valence"": 0.604, ""arousal"": 0.39549999999999996, ""dominance"": 0.5345}, {""valence"": 0.3635, ""arousal"": 0.5915, ""dominance"": 0.517}, {""valence"": 0.1706, ""arousal"": 0.5780000000000001, ""dominance"": 0.3348}, {""valence"": 0.8403333333333333, ""arousal"": 0.5706666666666667, ""dominance"": 0.626}, {""valence"": 0.205, ""arousal"": 0.5567500000000001, ""dominance"": 0.33949999999999997}]"
11,2014-08-06 20:11:42+00:00,"{""valence"": 0.6448304761904762, ""arousal"": 0.4958461904761904, ""dominance"": 0.5390776190476192, ""emotion"": [0.07, 0.07952380952380952, 0.04666666666666666, 0.15000000000000002, 0.04, 0.06333333333333332, 0.13619047619047617, 0.04666666666666666]}","[{""valence"": 0.09800000000000002, ""arousal"": 0.7273333333333333, ""dominance"": 0.41983333333333334}, {""valence"": 0.17214285714285715, ""arousal"": 0.7312857142857142, ""dominance"": 0.4482857142857143}, {""valence"": 0.44366666666666665, ""arousal"": 0.882, ""dominance"": 0.7063333333333333}, {""valence"": 0.8046, ""arousal"": 0.5934999999999999, ""dominance"": 0.6763}, {""valence"": 0.585, ""arousal"": 0.873, ""dominance"": 0.754}, {""valence"": 0.0716, ""arousal"": 0.6848, ""dominance"": 0.37839999999999996}, {""valence"": 0.9189999999999999, ""arousal"": 0.5785555555555555, ""dominance"": 0.6949999999999998}, {""valence"": 0.07400000000000001, ""arousal"": 0.7285, ""dominance"": 0.41775}]"
12,2014-08-07 18:10:07+00:00,"{""valence"": 0.6414703373015874, ""arousal"": 0.4781125992063492, ""dominance"": 0.534536359126984, ""emotion"": [0.0359375, 0.0125, 0.15225694444444443, 0.12569444444444444, 0.0703125, 0.0125, 0.11527777777777777, 0.0203125]}","[{""valence"": 0.206, ""arousal"": 0.6173333333333333, ""dominance"": 0.48533333333333334}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.7358571428571429, ""arousal"": 0.5274285714285715, ""dominance"": 0.6268571428571429}, {""valence"": 0.8288333333333333, ""arousal"": 0.5828333333333333, ""dominance"": 0.6815000000000001}, {""valence"": 0.7095, ""arousal"": 0.763, ""dominance"": 0.778}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.8757999999999999, ""arousal"": 0.6215999999999999, ""dominance"": 0.7194}, {""valence"": 0.0955, ""arousal"": 0.7885, ""dominance"": 0.525}]"
13,2014-08-10 18:52:21+00:00,"{""valence"": 0.6126575854700855, ""arousal"": 0.4793514363722698, ""dominance"": 0.5146520655270657, ""emotion"": [0.052884615384615384, 0.03127967711301045, 0.06606125356125356, 0.11734330484330485, 0.03668091168091167, 0.044753086419753084, 0.13123219373219375, 0.027777777777777776]}","[{""valence"": 0.4435, ""arousal"": 0.6925, ""dominance"": 0.55325}, {""valence"": 0.4565, ""arousal"": 0.75825, ""dominance"": 0.6637500000000001}, {""valence"": 0.6998571428571427, ""arousal"": 0.49171428571428566, ""dominance"": 0.6034285714285714}, {""valence"": 0.8124285714285714, ""arousal"": 0.4894285714285714, ""dominance"": 0.6385714285714286}, {""valence"": 0.7433333333333333, ""arousal"": 0.582, ""dominance"": 0.5166666666666667}, {""valence"": 0.2875, ""arousal"": 0.6427499999999999, ""dominance"": 0.445}, {""valence"": 0.8371428571428571, ""arousal"": 0.4735714285714286, ""dominance"": 0.6152857142857142}, {""valence"": 0.0, ""arousal"": 0.678, ""dominance"": 0.294}]"
14,2014-08-13 12:21:39+00:00,"{""valence"": 0.5571383333333333, ""arousal"": 0.49184277777777774, ""dominance"": 0.49989444444444436, ""emotion"": [0.04111111111111111, 0.0761111111111111, 0.10944444444444444, 0.08722222222222223, 0.016666666666666666, 0.08277777777777778, 0.016666666666666666, 0.09666666666666666]}","[{""valence"": 0.1425, ""arousal"": 0.72825, ""dominance"": 0.449}, {""valence"": 0.137, ""arousal"": 0.8468, ""dominance"": 0.4614}, {""valence"": 0.46471428571428575, ""arousal"": 0.476, ""dominance"": 0.43985714285714284}, {""valence"": 0.674, ""arousal"": 0.4337142857142857, ""dominance"": 0.6348571428571429}, {""valence"": 0.082, ""arousal"": 0.892, ""dominance"": 0.433}, {""valence"": 0.13666666666666666, ""arousal"": 0.7959999999999999, ""dominance"": 0.44333333333333336}, {""valence"": 1.0, ""arousal"": 0.519, ""dominance"": 0.673}, {""valence"": 0.1345, ""arousal"": 0.73575, ""dominance"": 0.44799999999999995}]"
15,2014-08-16 11:06:02+00:00,"{""valence"": 0.587165, ""arousal"": 0.5154920833333334, ""dominance"": 0.5525558333333334, ""emotion"": [0.10541666666666667, 0.11208333333333334, 0.058333333333333334, 0.07666666666666666, 0.0125, 0.033749999999999995, 0.052500000000000005, 0.02]}","[{""valence"": 0.26328571428571423, ""arousal"": 0.6950000000000001, ""dominance"": 0.47800000000000004}, {""valence"": 0.33349999999999996, ""arousal"": 0.7481666666666666, ""dominance"": 0.5733333333333334}, {""valence"": 0.7241428571428573, ""arousal"": 0.5028571428571429, ""dominance"": 0.5564285714285714}, {""valence"": 0.7381428571428571, ""arousal"": 0.4604285714285714, ""dominance"": 0.6554285714285715}, {""valence"": 0.927, ""arousal"": 0.317, ""dominance"": 0.739}, {""valence"": 0.27099999999999996, ""arousal"": 0.5165, ""dominance"": 0.36424999999999996}, {""valence"": 0.857, ""arousal"": 0.44939999999999997, ""dominance"": 0.63}, {""valence"": 0.047999999999999994, ""arousal"": 0.52, ""dominance"": 0.245}]"
16,2014-08-19 17:34:46+00:00,"{""valence"": 0.6673828320802004, ""arousal"": 0.45913621553884715, ""dominance"": 0.5365345864661654, ""emotion"": [0.04078947368421053, 0.02982456140350877, 0.13728070175438598, 0.04918546365914787, 0.021929824561403508, 0.007518796992481203, 0.09166666666666667, 0.03026315789473684]}","[{""valence"": 0.11725, ""arousal"": 0.739, ""dominance"": 0.39875}, {""valence"": 0.632, ""arousal"": 0.511, ""dominance"": 0.5976666666666667}, {""valence"": 0.754, ""arousal"": 0.492, ""dominance"": 0.5720000000000001}, {""valence"": 0.8101666666666668, ""arousal"": 0.36516666666666664, ""dominance"": 0.6668333333333334}, {""valence"": 0.917, ""arousal"": 0.3165, ""dominance"": 0.5955}, {""valence"": 0.214, ""arousal"": 0.306, ""dominance"": 0.368}, {""valence"": 0.9106000000000002, ""arousal"": 0.5414, ""dominance"": 0.6904000000000001}, {""valence"": 0.0, ""arousal"": 0.678, ""dominance"": 0.294}]"
17,2014-08-23 11:19:50+00:00,"{""valence"": 0.605272552910053, ""arousal"": 0.47824834656084647, ""dominance"": 0.5097299603174604, ""emotion"": [0.07314814814814814, 0.025, 0.12638888888888888, 0.0574074074074074, 0.0, 0.09444444444444444, 0.025, 0.12407407407407407]}","[{""valence"": 0.15539999999999998, ""arousal"": 0.7238, ""dominance"": 0.43600000000000005}, {""valence"": 0.27099999999999996, ""arousal"": 0.666, ""dominance"": 0.4565}, {""valence"": 0.7305, ""arousal"": 0.4723333333333333, ""dominance"": 0.5943333333333333}, {""valence"": 0.74375, ""arousal"": 0.51825, ""dominance"": 0.6729999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.14066666666666666, ""arousal"": 0.39966666666666667, ""dominance"": 0.217}, {""valence"": 0.8385, ""arousal"": 0.47200000000000003, ""dominance"": 0.6845}, {""valence"": 0.06599999999999999, ""arousal"": 0.5314, ""dominance"": 0.21880000000000002}]"
18,2014-08-24 11:57:12+00:00,"{""valence"": 0.6567488095238094, ""arousal"": 0.4642797852474323, ""dominance"": 0.553860177404295, ""emotion"": [0.023202614379084968, 0.048039215686274506, 0.08888888888888889, 0.08496732026143793, 0.0542483660130719, 0.04019607843137255, 0.09787581699346404, 0.0065359477124183]}","[{""valence"": 0.153, ""arousal"": 0.7096666666666667, ""dominance"": 0.5053333333333333}, {""valence"": 0.22949999999999998, ""arousal"": 0.6892499999999999, ""dominance"": 0.6575}, {""valence"": 0.8346666666666667, ""arousal"": 0.4822222222222222, ""dominance"": 0.585}, {""valence"": 0.8204444444444444, ""arousal"": 0.5106666666666667, ""dominance"": 0.6882222222222221}, {""valence"": 0.8158333333333333, ""arousal"": 0.5766666666666667, ""dominance"": 0.6788333333333333}, {""valence"": 0.43274999999999997, ""arousal"": 0.59475, ""dominance"": 0.64425}, {""valence"": 0.8459, ""arousal"": 0.5302, ""dominance"": 0.6125999999999998}, {""valence"": 0.0, ""arousal"": 0.678, ""dominance"": 0.294}]"
19,2014-08-26 00:53:34+00:00,"{""valence"": 0.6384700113378685, ""arousal"": 0.49106734693877546, ""dominance"": 0.5137484693877552, ""emotion"": [0.05759637188208616, 0.04285714285714285, 0.10521541950113379, 0.11156462585034012, 0.01473922902494331, 0.04285714285714285, 0.09501133786848073, 0.08888888888888889]}","[{""valence"": 0.2264, ""arousal"": 0.6376, ""dominance"": 0.42399999999999993}, {""valence"": 0.051666666666666666, ""arousal"": 0.666, ""dominance"": 0.34333333333333327}, {""valence"": 0.8123333333333335, ""arousal"": 0.42649999999999993, ""dominance"": 0.6871666666666667}, {""valence"": 0.7875714285714286, ""arousal"": 0.487, ""dominance"": 0.6862857142857142}, {""valence"": 0.8855, ""arousal"": 0.4625, ""dominance"": 0.7829999999999999}, {""valence"": 0.3016666666666667, ""arousal"": 0.6433333333333334, ""dominance"": 0.4669999999999999}, {""valence"": 0.8643750000000001, ""arousal"": 0.4595, ""dominance"": 0.630875}, {""valence"": 0.12675, ""arousal"": 0.64575, ""dominance"": 0.32399999999999995}]"
20,2014-08-28 13:12:52+00:00,"{""valence"": 0.6325438644688645, ""arousal"": 0.4549689560439561, ""dominance"": 0.5139961538461537, ""emotion"": [0.01282051282051282, 0.04487179487179487, 0.057371794871794876, 0.04743589743589743, 0.01282051282051282, 0.019230769230769232, 0.060256410256410264, 0.03333333333333333]}","[{""valence"": 0.134, ""arousal"": 0.573, ""dominance"": 0.2285}, {""valence"": 0.4685, ""arousal"": 0.4405, ""dominance"": 0.44599999999999995}, {""valence"": 0.77375, ""arousal"": 0.49125, ""dominance"": 0.579}, {""valence"": 0.7041999999999999, ""arousal"": 0.47620000000000007, ""dominance"": 0.6355999999999999}, {""valence"": 0.5, ""arousal"": 0.641, ""dominance"": 0.586}, {""valence"": 0.4425, ""arousal"": 0.5465, ""dominance"": 0.4595}, {""valence"": 0.8795, ""arousal"": 0.49275, ""dominance"": 0.57975}, {""valence"": 0.40900000000000003, ""arousal"": 0.5005, ""dominance"": 0.4665}]"
21,2014-09-02 19:24:41+00:00,"{""valence"": 0.6072117647058825, ""arousal"": 0.5325044117647059, ""dominance"": 0.554855882352941, ""emotion"": [0.05294117647058823, 0.023529411764705882, 0.0661764705882353, 0.10980392156862744, 0.10294117647058823, 0.041176470588235294, 0.07352941176470588, 0.04411764705882353]}","[{""valence"": 0.16599999999999998, ""arousal"": 0.76675, ""dominance"": 0.42425}, {""valence"": 0.26549999999999996, ""arousal"": 0.9035, ""dominance"": 0.57}, {""valence"": 0.6874, ""arousal"": 0.4606, ""dominance"": 0.5363999999999999}, {""valence"": 0.753, ""arousal"": 0.6696, ""dominance"": 0.76}, {""valence"": 0.8453333333333334, ""arousal"": 0.6736666666666666, ""dominance"": 0.6743333333333332}, {""valence"": 0.4303333333333333, ""arousal"": 0.5383333333333332, ""dominance"": 0.4403333333333333}, {""valence"": 0.8989999999999999, ""arousal"": 0.57175, ""dominance"": 0.72175}, {""valence"": 0.145, ""arousal"": 0.544, ""dominance"": 0.2956666666666667}]"
22,2014-09-05 00:24:01+00:00,"{""valence"": 0.6305817176870747, ""arousal"": 0.4821636054421769, ""dominance"": 0.5363930272108843, ""emotion"": [0.06581632653061224, 0.060714285714285714, 0.08035714285714286, 0.07440476190476189, 0.0625, 0.03571428571428571, 0.08482142857142858, 0.04081632653061224]}","[{""valence"": 0.20675, ""arousal"": 0.7302500000000001, ""dominance"": 0.4355}, {""valence"": 0.27566666666666667, ""arousal"": 0.7476666666666666, ""dominance"": 0.48266666666666663}, {""valence"": 0.7108, ""arousal"": 0.48019999999999996, ""dominance"": 0.5908}, {""valence"": 0.8778, ""arousal"": 0.5942000000000001, ""dominance"": 0.736}, {""valence"": 0.7646666666666667, ""arousal"": 0.6083333333333333, ""dominance"": 0.6426666666666666}, {""valence"": 0.276, ""arousal"": 0.74, ""dominance"": 0.343}, {""valence"": 0.9020000000000001, ""arousal"": 0.6062857142857142, ""dominance"": 0.7191428571428571}, {""valence"": 0.138, ""arousal"": 0.7090000000000001, ""dominance"": 0.3185}]"
23,2014-09-07 15:56:30+00:00,"{""valence"": 0.638257683982684, ""arousal"": 0.44056190476190477, ""dominance"": 0.520848051948052, ""emotion"": [0.03722943722943723, 0.06709956709956709, 0.04329004329004328, 0.10432900432900433, 0.03225108225108225, 0.06709956709956709, 0.04588744588744589, 0.05995670995670996]}","[{""valence"": 0.09375, ""arousal"": 0.6057500000000001, ""dominance"": 0.2845}, {""valence"": 0.236, ""arousal"": 0.42, ""dominance"": 0.3233333333333333}, {""valence"": 0.7395, ""arousal"": 0.37675000000000003, ""dominance"": 0.542}, {""valence"": 0.7524285714285714, ""arousal"": 0.6245714285714286, ""dominance"": 0.6095714285714287}, {""valence"": 0.54975, ""arousal"": 0.5965, ""dominance"": 0.46950000000000003}, {""valence"": 0.236, ""arousal"": 0.42, ""dominance"": 0.3233333333333333}, {""valence"": 0.812, ""arousal"": 0.5147499999999999, ""dominance"": 0.5275}, {""valence"": 0.21166666666666667, ""arousal"": 0.5439999999999999, ""dominance"": 0.30483333333333335}]"
24,2014-09-10 16:34:05+00:00,"{""valence"": 0.6073998274672187, ""arousal"": 0.45752726017943407, ""dominance"": 0.5001135610766045, ""emotion"": [0.07246376811594202, 0.04468599033816425, 0.06642512077294686, 0.051932367149758456, 0.010869565217391304, 0.050897170462387856, 0.04710144927536231, 0.07246376811594202]}","[{""valence"": 0.09300000000000001, ""arousal"": 0.4673333333333333, ""dominance"": 0.221}, {""valence"": 0.08075, ""arousal"": 0.66725, ""dominance"": 0.368}, {""valence"": 0.6711666666666666, ""arousal"": 0.33466666666666667, ""dominance"": 0.5033333333333333}, {""valence"": 0.7422500000000001, ""arousal"": 0.41700000000000004, ""dominance"": 0.527}, {""valence"": 0.125, ""arousal"": 0.908, ""dominance"": 0.336}, {""valence"": 0.1044, ""arousal"": 0.6664, ""dominance"": 0.324}, {""valence"": 0.8176666666666668, ""arousal"": 0.39966666666666667, ""dominance"": 0.496}, {""valence"": 0.09300000000000001, ""arousal"": 0.4673333333333333, ""dominance"": 0.221}]"
25,2014-09-13 20:04:12+00:00,"{""valence"": 0.6327256944444445, ""arousal"": 0.5310368055555555, ""dominance"": 0.5482937499999999, ""emotion"": [0.008333333333333333, 0.015277777777777779, 0.049999999999999996, 0.035416666666666666, 0.029166666666666664, 0.01875, 0.11597222222222221, 0.049999999999999996]}","[{""valence"": 0.286, ""arousal"": 0.948, ""dominance"": 0.67}, {""valence"": 0.3565, ""arousal"": 0.739, ""dominance"": 0.76}, {""valence"": 0.8880000000000001, ""arousal"": 0.6478, ""dominance"": 0.6050000000000001}, {""valence"": 0.699, ""arousal"": 0.5447500000000001, ""dominance"": 0.6577500000000001}, {""valence"": 0.7646666666666667, ""arousal"": 0.6503333333333333, ""dominance"": 0.5529999999999999}, {""valence"": 0.2865, ""arousal"": 0.33399999999999996, ""dominance"": 0.266}, {""valence"": 0.907875, ""arousal"": 0.65275, ""dominance"": 0.689625}, {""valence"": 0.42525, ""arousal"": 0.4305, ""dominance"": 0.41150000000000003}]"
26,2020-12-25 23:35:37+00:00,"{""valence"": 0.698868820861678, ""arousal"": 0.47618327664399085, ""dominance"": 0.582957596371882, ""emotion"": [0.06037414965986394, 0.05799319727891157, 0.058843537414965986, 0.0433673469387755, 0.02976190476190476, 0.006802721088435374, 0.10600907029478458, 0.015873015873015872]}","[{""valence"": 0.3674, ""arousal"": 0.7447999999999999, ""dominance"": 0.6754}, {""valence"": 0.3048, ""arousal"": 0.6856000000000001, ""dominance"": 0.5968}, {""valence"": 0.7869999999999999, ""arousal"": 0.4885, ""dominance"": 0.6835}, {""valence"": 0.8527999999999999, ""arousal"": 0.5838, ""dominance"": 0.8084}, {""valence"": 0.8036666666666666, ""arousal"": 0.547, ""dominance"": 0.8213333333333334}, {""valence"": 0.071, ""arousal"": 0.652, ""dominance"": 0.4}, {""valence"": 0.8935833333333333, ""arousal"": 0.591, ""dominance"": 0.6985}, {""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}]"
