Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2020-02-06 18:32:01+00:00,"{""valence"": 0.6393208333333333, ""arousal"": 0.504258630952381, ""dominance"": 0.5756541170634921, ""emotion"": [0.032539682539682535, 0.09851190476190476, 0.11458333333333333, 0.07316468253968253, 0.010416666666666666, 0.03229166666666666, 0.05208333333333333, 0.02361111111111111]}","[{""valence"": 0.0915, ""arousal"": 0.70175, ""dominance"": 0.362}, {""valence"": 0.275, ""arousal"": 0.6064285714285714, ""dominance"": 0.4162857142857143}, {""valence"": 0.717, ""arousal"": 0.5045714285714287, ""dominance"": 0.6075714285714285}, {""valence"": 0.7648333333333333, ""arousal"": 0.515, ""dominance"": 0.7065}, {""valence"": 0.96, ""arousal"": 0.81, ""dominance"": 0.886}, {""valence"": 0.058666666666666666, ""arousal"": 0.7693333333333333, ""dominance"": 0.399}, {""valence"": 0.93325, ""arousal"": 0.66825, ""dominance"": 0.7857500000000001}, {""valence"": 0.10133333333333333, ""arousal"": 0.7123333333333334, ""dominance"": 0.39433333333333326}]"
11,2020-02-13 05:42:59+00:00,"{""valence"": 0.6555738492063491, ""arousal"": 0.4663416269841269, ""dominance"": 0.5503473412698414, ""emotion"": [0.03833333333333334, 0.03666666666666667, 0.06444444444444444, 0.07722222222222222, 0.05583333333333333, 0.026666666666666665, 0.06791666666666667, 0.01]}","[{""valence"": 0.42525, ""arousal"": 0.678, ""dominance"": 0.6685}, {""valence"": 0.347, ""arousal"": 0.6125, ""dominance"": 0.5674999999999999}, {""valence"": 0.7272857142857144, ""arousal"": 0.4644285714285714, ""dominance"": 0.5925714285714285}, {""valence"": 0.7402500000000001, ""arousal"": 0.5255, ""dominance"": 0.67075}, {""valence"": 0.7597999999999999, ""arousal"": 0.5770000000000001, ""dominance"": 0.5908}, {""valence"": 0.508, ""arousal"": 0.435, ""dominance"": 0.3825}, {""valence"": 0.8455000000000003, ""arousal"": 0.5691666666666666, ""dominance"": 0.6891666666666666}, {""valence"": 0.204, ""arousal"": 0.51, ""dominance"": 0.162}]"
12,2020-02-20 16:58:45+00:00,"{""valence"": 0.643423143939394, ""arousal"": 0.45324446969696963, ""dominance"": 0.5429361742424244, ""emotion"": [0.020795454545454544, 0.05034090909090909, 0.14659090909090908, 0.07912878787878788, 0.03125, 0.04409090909090909, 0.05625, 0.02287878787878788]}","[{""valence"": 0.11666666666666665, ""arousal"": 0.895, ""dominance"": 0.5593333333333333}, {""valence"": 0.2542, ""arousal"": 0.6688, ""dominance"": 0.465}, {""valence"": 0.6624444444444444, ""arousal"": 0.37855555555555553, ""dominance"": 0.528888888888889}, {""valence"": 0.8318333333333333, ""arousal"": 0.43816666666666665, ""dominance"": 0.6658333333333334}, {""valence"": 0.938, ""arousal"": 0.368, ""dominance"": 0.534}, {""valence"": 0.0956, ""arousal"": 0.7796, ""dominance"": 0.4016}, {""valence"": 0.9343333333333333, ""arousal"": 0.36000000000000004, ""dominance"": 0.6086666666666667}, {""valence"": 0.246, ""arousal"": 0.5206666666666666, ""dominance"": 0.22766666666666668}]"
13,2020-03-01 04:48:56+00:00,"{""valence"": 0.6594556437389771, ""arousal"": 0.5122910273368607, ""dominance"": 0.5470167768959435, ""emotion"": [0.048611111111111105, 0.04265873015873015, 0.15231481481481482, 0.18611111111111114, 0.08055555555555555, 0.009259259259259259, 0.15231481481481482, 0.009259259259259259]}","[{""valence"": 0.2, ""arousal"": 0.72975, ""dominance"": 0.48875}, {""valence"": 0.347, ""arousal"": 0.6267499999999999, ""dominance"": 0.52075}, {""valence"": 0.6935714285714286, ""arousal"": 0.4697142857142857, ""dominance"": 0.581857142857143}, {""valence"": 0.784625, ""arousal"": 0.406125, ""dominance"": 0.555}, {""valence"": 0.7222500000000001, ""arousal"": 0.49924999999999997, ""dominance"": 0.583}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.8556666666666667, ""arousal"": 0.4835, ""dominance"": 0.5853333333333334}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}]"
14,2020-03-07 21:01:30+00:00,"{""valence"": 0.6443709821428573, ""arousal"": 0.4938677083333334, ""dominance"": 0.5626005952380951, ""emotion"": [0.034375, 0.07395833333333333, 0.14747023809523807, 0.21666666666666667, 0.10729166666666667, 0.015625, 0.13854166666666667, 0.0]}","[{""valence"": 0.17833333333333332, ""arousal"": 0.9329999999999999, ""dominance"": 0.5843333333333334}, {""valence"": 0.48066666666666674, ""arousal"": 0.49866666666666665, ""dominance"": 0.4936666666666667}, {""valence"": 0.7864, ""arousal"": 0.43520000000000003, ""dominance"": 0.6081}, {""valence"": 0.8204545454545454, ""arousal"": 0.5053636363636363, ""dominance"": 0.6782727272727272}, {""valence"": 0.8038333333333334, ""arousal"": 0.5456666666666666, ""dominance"": 0.6148333333333333}, {""valence"": 0.833, ""arousal"": 0.563, ""dominance"": 0.605}, {""valence"": 0.9166249999999999, ""arousal"": 0.5075, ""dominance"": 0.649375}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
15,2020-03-13 14:11:20+00:00,"{""valence"": 0.6144387860082304, ""arousal"": 0.4493630952380953, ""dominance"": 0.5045193856554968, ""emotion"": [0.03280423280423281, 0.06172839506172839, 0.07623456790123458, 0.014403292181069957, 0.018930041152263374, 0.027513227513227514, 0.021810699588477367, 0.01798941798941799]}","[{""valence"": 0.24139999999999998, ""arousal"": 0.7584000000000001, ""dominance"": 0.4708}, {""valence"": 0.4105714285714286, ""arousal"": 0.5391428571428571, ""dominance"": 0.4427142857142857}, {""valence"": 0.6223, ""arousal"": 0.35009999999999997, ""dominance"": 0.49860000000000004}, {""valence"": 0.9003333333333333, ""arousal"": 0.4026666666666667, ""dominance"": 0.5406666666666667}, {""valence"": 0.7223333333333333, ""arousal"": 0.391, ""dominance"": 0.5153333333333333}, {""valence"": 0.1965, ""arousal"": 0.627, ""dominance"": 0.31525}, {""valence"": 0.8887499999999999, ""arousal"": 0.42450000000000004, ""dominance"": 0.5847500000000001}, {""valence"": 0.19400000000000003, ""arousal"": 0.6756666666666667, ""dominance"": 0.44}]"
16,2020-04-02 04:47:32+00:00,"{""valence"": 0.6417354166666667, ""arousal"": 0.464325, ""dominance"": 0.5358220833333334, ""emotion"": [0.05, 0.075, 0.10791666666666666, 0.09333333333333332, 0.032916666666666664, 0.0, 0.06375, 0.0]}","[{""valence"": 0.469, ""arousal"": 0.922, ""dominance"": 0.713}, {""valence"": 0.486, ""arousal"": 0.6793333333333335, ""dominance"": 0.6553333333333332}, {""valence"": 0.8223749999999999, ""arousal"": 0.5345, ""dominance"": 0.640375}, {""valence"": 0.8048333333333334, ""arousal"": 0.5551666666666667, ""dominance"": 0.6898333333333334}, {""valence"": 0.7376666666666667, ""arousal"": 0.48333333333333334, ""dominance"": 0.5466666666666666}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.8963999999999999, ""arousal"": 0.639, ""dominance"": 0.677}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
17,2020-04-13 14:36:19+00:00,"{""valence"": 0.5297018674136321, ""arousal"": 0.5073370681605975, ""dominance"": 0.537095004668534, ""emotion"": [0.1753968253968254, 0.11657329598506068, 0.11017740429505134, 0.03594771241830066, 0.021475256769374416, 0.08169934640522877, 0.042950513538748826, 0.08169934640522877]}","[{""valence"": 0.24112499999999998, ""arousal"": 0.69475, ""dominance"": 0.4805000000000001}, {""valence"": 0.22485714285714284, ""arousal"": 0.6671428571428571, ""dominance"": 0.47128571428571436}, {""valence"": 0.5838333333333333, ""arousal"": 0.5901666666666666, ""dominance"": 0.5736666666666667}, {""valence"": 0.5993333333333333, ""arousal"": 0.484, ""dominance"": 0.6739999999999999}, {""valence"": 0.34800000000000003, ""arousal"": 0.546, ""dominance"": 0.476}, {""valence"": 0.16774999999999998, ""arousal"": 0.512, ""dominance"": 0.33199999999999996}, {""valence"": 0.7, ""arousal"": 0.6635, ""dominance"": 0.62575}, {""valence"": 0.16774999999999998, ""arousal"": 0.512, ""dominance"": 0.33199999999999996}]"
18,2020-04-22 17:03:36+00:00,"{""valence"": 0.6576479993386242, ""arousal"": 0.4856096230158729, ""dominance"": 0.5337676752645504, ""emotion"": [0.006944444444444444, 0.004166666666666667, 0.13842592592592592, 0.07539682539682539, 0.10532407407407407, 0.020833333333333332, 0.12789351851851852, 0.020833333333333332]}","[{""valence"": 0.31, ""arousal"": 0.5, ""dominance"": 0.447}, {""valence"": 0.531, ""arousal"": 0.346, ""dominance"": 0.423}, {""valence"": 0.8099999999999999, ""arousal"": 0.5690000000000002, ""dominance"": 0.6254}, {""valence"": 0.7645, ""arousal"": 0.49649999999999994, ""dominance"": 0.58925}, {""valence"": 0.8481666666666667, ""arousal"": 0.6226666666666666, ""dominance"": 0.6848333333333333}, {""valence"": 0.104, ""arousal"": 0.431, ""dominance"": 0.136}, {""valence"": 0.92225, ""arousal"": 0.6025, ""dominance"": 0.687625}, {""valence"": 0.104, ""arousal"": 0.431, ""dominance"": 0.136}]"
19,2020-04-25 21:38:54+00:00,"{""valence"": 0.6329390873015873, ""arousal"": 0.49057683531746027, ""dominance"": 0.5659755456349207, ""emotion"": [0.047619047619047616, 0.05803571428571428, 0.10773809523809523, 0.05148809523809524, 0.03511904761904761, 0.008333333333333333, 0.07470238095238095, 0.008333333333333333]}","[{""valence"": 0.5305, ""arousal"": 0.729, ""dominance"": 0.728}, {""valence"": 0.4263333333333333, ""arousal"": 0.5139999999999999, ""dominance"": 0.4916666666666667}, {""valence"": 0.734, ""arousal"": 0.46950000000000003, ""dominance"": 0.6242500000000001}, {""valence"": 0.7849999999999999, ""arousal"": 0.5372000000000001, ""dominance"": 0.6742}, {""valence"": 0.9123333333333332, ""arousal"": 0.5626666666666668, ""dominance"": 0.7776666666666667}, {""valence"": 0.955, ""arousal"": 0.712, ""dominance"": 0.972}, {""valence"": 0.8885000000000001, ""arousal"": 0.5985, ""dominance"": 0.6789999999999999}, {""valence"": 0.955, ""arousal"": 0.712, ""dominance"": 0.972}]"
20,2020-05-07 20:11:37+00:00,"{""valence"": 0.5990778812974465, ""arousal"": 0.4309489302967563, ""dominance"": 0.5064671842650104, ""emotion"": [0.04891304347826087, 0.06237060041407867, 0.0769151138716356, 0.0701000690131125, 0.017080745341614908, 0.04891304347826087, 0.05439958592132505, 0.043478260869565216]}","[{""valence"": 0.129, ""arousal"": 0.7615000000000001, ""dominance"": 0.442}, {""valence"": 0.32999999999999996, ""arousal"": 0.55375, ""dominance"": 0.4325}, {""valence"": 0.6631250000000001, ""arousal"": 0.489125, ""dominance"": 0.575875}, {""valence"": 0.673875, ""arousal"": 0.476125, ""dominance"": 0.6596249999999999}, {""valence"": 0.8465, ""arousal"": 0.565, ""dominance"": 0.6045}, {""valence"": 0.129, ""arousal"": 0.7615000000000001, ""dominance"": 0.442}, {""valence"": 0.7436666666666668, ""arousal"": 0.5721666666666666, ""dominance"": 0.6426666666666666}, {""valence"": 0.237, ""arousal"": 0.667, ""dominance"": 0.356}]"
21,2020-05-16 22:03:11+00:00,"{""valence"": 0.6180700628736342, ""arousal"": 0.4488040867862297, ""dominance"": 0.5134107400535972, ""emotion"": [0.024659863945578227, 0.07114512471655329, 0.11394557823129252, 0.06632653061224489, 0.06944444444444445, 0.006802721088435374, 0.09013605442176871, 0.0]}","[{""valence"": 0.4646666666666666, ""arousal"": 0.7046666666666667, ""dominance"": 0.6586666666666666}, {""valence"": 0.43616666666666676, ""arousal"": 0.5961666666666667, ""dominance"": 0.5393333333333333}, {""valence"": 0.597875, ""arousal"": 0.43162500000000004, ""dominance"": 0.47725}, {""valence"": 0.80825, ""arousal"": 0.479, ""dominance"": 0.6255}, {""valence"": 0.7343333333333333, ""arousal"": 0.5566666666666666, ""dominance"": 0.604}, {""valence"": 0.333, ""arousal"": 0.656, ""dominance"": 0.52}, {""valence"": 0.8301999999999999, ""arousal"": 0.5518, ""dominance"": 0.6338}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
22,2020-06-02 19:35:14+00:00,"{""valence"": 0.6026115384615385, ""arousal"": 0.48596495726495725, ""dominance"": 0.532024358974359, ""emotion"": [0.041025641025641026, 0.05982905982905984, 0.11367521367521369, 0.04957264957264957, 0.035897435897435895, 0.06495726495726496, 0.08717948717948718, 0.04743589743589744]}","[{""valence"": 0.21866666666666668, ""arousal"": 0.7236666666666668, ""dominance"": 0.492}, {""valence"": 0.3936, ""arousal"": 0.6292, ""dominance"": 0.6065999999999999}, {""valence"": 0.7883749999999999, ""arousal"": 0.446875, ""dominance"": 0.62575}, {""valence"": 0.6598, ""arousal"": 0.5364, ""dominance"": 0.7692}, {""valence"": 0.8246666666666668, ""arousal"": 0.52, ""dominance"": 0.8063333333333333}, {""valence"": 0.21150000000000002, ""arousal"": 0.622, ""dominance"": 0.31675}, {""valence"": 0.8850000000000001, ""arousal"": 0.49733333333333335, ""dominance"": 0.7645}, {""valence"": 0.09033333333333333, ""arousal"": 0.6753333333333332, ""dominance"": 0.3316666666666667}]"
23,2020-06-18 17:56:32+00:00,"{""valence"": 0.6022203081232493, ""arousal"": 0.5113470588235294, ""dominance"": 0.527540056022409, ""emotion"": [0.08459383753501401, 0.10560224089635853, 0.13907563025210085, 0.05798319327731091, 0.07563025210084033, 0.0350140056022409, 0.07268907563025209, 0.018207282913165267]}","[{""valence"": 0.46512499999999996, ""arousal"": 0.7364999999999999, ""dominance"": 0.60875}, {""valence"": 0.33225, ""arousal"": 0.782, ""dominance"": 0.5147499999999999}, {""valence"": 0.5760909090909091, ""arousal"": 0.4917272727272728, ""dominance"": 0.5562727272727274}, {""valence"": 0.82825, ""arousal"": 0.6287499999999999, ""dominance"": 0.7675000000000001}, {""valence"": 0.6008333333333333, ""arousal"": 0.5761666666666667, ""dominance"": 0.5276666666666667}, {""valence"": 0.124, ""arousal"": 0.647, ""dominance"": 0.2565}, {""valence"": 0.8625999999999999, ""arousal"": 0.6068, ""dominance"": 0.7486}, {""valence"": 0.0785, ""arousal"": 0.494, ""dominance"": 0.182}]"
24,2020-06-24 12:10:27+00:00,"{""valence"": 0.6219940553494124, ""arousal"": 0.4985468537414966, ""dominance"": 0.533976159554731, ""emotion"": [0.1232142857142857, 0.09047619047619047, 0.17191558441558444, 0.04700061842918985, 0.023809523809523808, 0.006493506493506494, 0.04700061842918985, 0.0]}","[{""valence"": 0.47714285714285704, ""arousal"": 0.6935714285714286, ""dominance"": 0.6367142857142857}, {""valence"": 0.49379999999999996, ""arousal"": 0.6916, ""dominance"": 0.597}, {""valence"": 0.6593333333333333, ""arousal"": 0.44766666666666666, ""dominance"": 0.5313333333333333}, {""valence"": 0.879, ""arousal"": 0.5249999999999999, ""dominance"": 0.6205}, {""valence"": 0.844, ""arousal"": 0.608, ""dominance"": 0.827}, {""valence"": 0.199, ""arousal"": 0.663, ""dominance"": 0.148}, {""valence"": 0.8612500000000001, ""arousal"": 0.501, ""dominance"": 0.6532500000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
25,2020-06-30 18:46:26+00:00,"{""valence"": 0.5621886212624585, ""arousal"": 0.45236273532668886, ""dominance"": 0.4989805924695459, ""emotion"": [0.046899224806201546, 0.04612403100775194, 0.06201550387596899, 0.02713178294573643, 0.03488372093023255, 0.018992248062015504, 0.029069767441860465, 0.01937984496124031]}","[{""valence"": 0.38833333333333325, ""arousal"": 0.8334999999999999, ""dominance"": 0.5670000000000001}, {""valence"": 0.4164999999999999, ""arousal"": 0.8484999999999999, ""dominance"": 0.5743333333333334}, {""valence"": 0.64675, ""arousal"": 0.548625, ""dominance"": 0.5905}, {""valence"": 0.7673333333333333, ""arousal"": 0.5593333333333333, ""dominance"": 0.6513333333333334}, {""valence"": 0.6387499999999999, ""arousal"": 0.5395, ""dominance"": 0.5842499999999999}, {""valence"": 0.17975, ""arousal"": 0.6970000000000001, ""dominance"": 0.1965}, {""valence"": 0.82925, ""arousal"": 0.575, ""dominance"": 0.7077499999999999}, {""valence"": 0.427, ""arousal"": 0.4375, ""dominance"": 0.4005}]"
26,2020-07-03 17:14:09+00:00,"{""valence"": 0.6005683057280883, ""arousal"": 0.4869395790200139, ""dominance"": 0.5343054002760524, ""emotion"": [0.05372670807453416, 0.047515527950310554, 0.08271221532091097, 0.057418909592822635, 0.02795031055900621, 0.021739130434782608, 0.06828847481021394, 0.0]}","[{""valence"": 0.39459999999999995, ""arousal"": 0.6507999999999999, ""dominance"": 0.6123999999999999}, {""valence"": 0.26949999999999996, ""arousal"": 0.623, ""dominance"": 0.50225}, {""valence"": 0.647, ""arousal"": 0.535142857142857, ""dominance"": 0.626}, {""valence"": 0.8025000000000001, ""arousal"": 0.5193333333333333, ""dominance"": 0.6943333333333332}, {""valence"": 0.713, ""arousal"": 0.554, ""dominance"": 0.738}, {""valence"": 0.582, ""arousal"": 0.5, ""dominance"": 0.649}, {""valence"": 0.8115, ""arousal"": 0.4915, ""dominance"": 0.606875}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
